NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,59072012|97432014|48422023|166262022|105802021|155832022,1003171513,RUA NOVE DE JULHO,AO LADO DO 1573,SP,3502101,20M0G7W|10M0G7W|5M00G7W|100MG7W,LTE|NR|WCDMA,2680|788|1862.5|1867.5|1855|3450|874.5,2560|733|1767.5|1772.5|1760|3450|829.5,30|60,Greenfield,nÃÂ£o,056001603518|168242103257|024731703257,16|14.5|15.8|16.8,25|23.8|24,60|68|67|65|61.3,2|0,35|38,058221803257|048811903257|083071803257|168242103257|000081201882,40,-20.903162,-51.380088,2024-08-12,2016-12-01,2027-10-18|2029-12-08|2032-12-22|2041-12-08|2028-11-29,Andradina,20250717,1,30.0,0.63537
VIVO,50409146447,59072012|97432014|48422023|166262022|105802021,1003171513,RUA NOVE DE JULHO,AO LADO DO 1573,SP,3502101,20M0G7W|10M0G7W|5M00G7W|100MG7W,LTE|NR,2680|788|1862.5|1867.5|1855|3450,2560|733|1767.5|1772.5|1760|3450,120,Greenfield,nÃÂ£o,056001603518|168242103257,16|14.5|15.8|16.8,25|23.8,60|68|67|65,1|0,35,058221803257|048811903257|083071803257|168242103257,40,-20.903162,-51.380088,2024-08-12,2016-12-01,2027-10-18|2029-12-08|2032-12-22|2041-12-08,Andradina,20250717,2,120.0,0.63537
VIVO,50409146447,155832022,1003171513,RUA NOVE DE JULHO,AO LADO DO 1573,SP,3502101,5M00G7W,WCDMA,874.5,829.5,180,Greenfield,nÃÂ£o,024731703257,15.8,24,61.3,2,38,000081201882,40,-20.903162,-51.380088,2024-08-12,2016-12-01,2028-11-29,Andradina,20250717,3,180.0,0.63537
VIVO,50409146447,59072012|97432014|48422023|166262022|105802021|155832022,1003171513,RUA NOVE DE JULHO,AO LADO DO 1573,SP,3502101,20M0G7W|10M0G7W|5M00G7W|100MG7W,LTE|NR|WCDMA,2680|788|1862.5|1867.5|1855|3450|874.5,2560|733|1767.5|1772.5|1760|3450|829.5,280|290,Greenfield,nÃÂ£o,056001603518|168242103257|024731703257,16|14.5|15.8|16.8,25|23.8|24,60|68|67|65|61.3,1|0|2,35|38,058221803257|048811903257|083071803257|168242103257|000081201882,40,-20.903162,-51.380088,2024-08-12,2016-12-01,2027-10-18|2029-12-08|2032-12-22|2041-12-08|2028-11-29,Andradina,20250717,4,280.0,0.63537
VIVO,50409146447,48412023,1007662732,RUA DOM PEDRO II,QUADRA 78 - LOTE 10,SP,3502101,10M0G7W,LTE,2160,1970,70,,,056001603518,17.4,25,62,1,30,083071803257,40,-20.9084,-51.3597,2023-11-27,2018-11-13,2038-04-30,Andradina,20250717,1,70.0,0.9979199999999999
VIVO,50409146447,48412023|155832022|59072012|48422023,1007662732,RUA DOM PEDRO II,QUADRA 78 - LOTE 10,SP,3502101,5M00G7W|20M0G7W,WCDMA|LTE,2160|874.5|2680|1862.5|1867.5,1970|829.5|2560|1767.5|1772.5,110|120|160,Greenfield,nÃÂ£o|sim,056001603518|024731703257,17.2|14.1|17.5|17|16.7,30|25,60|59|62|67,3|2|6,54|51,039721705894|058221803257|083071803257,40,-20.9084,-51.3597,2023-11-27|2022-06-21,2018-11-13,2038-04-30|2028-11-29|2027-10-18|2032-12-22,Andradina,20250717,2,120.0,0.9979199999999999
VIVO,50409146447,48412023|155832022,1007662732,RUA DOM PEDRO II,QUADRA 78 - LOTE 10,SP,3502101,5M00G7W|10M0G7W,WCDMA|LTE,2160|874.5,1970|829.5,190|250,Greenfield,nÃÂ£o,056001603518,17.2|14.1|17.4,30|25,60|59|62,3|0,54|30,039721705894|083071803257,40,-20.9084,-51.3597,2023-11-27,2018-11-13,2038-04-30|2028-11-29,Andradina,20250717,3,190.0,0.9979199999999999
VIVO,50409146447,48412023|155832022|59072012|48422023,1007662732,RUA DOM PEDRO II,QUADRA 78 - LOTE 10,SP,3502101,10M0G7W|5M00G7W|20M0G7W,LTE|WCDMA,2160|874.5|2680|1862.5|1867.5,1970|829.5|2560|1767.5|1772.5,310|320|350,Greenfield,nÃÂ£o|sim,056001603518|024731703257,17.4|17.2|14.1|17.5|17|16.7,25|30,62|60|59|67,0|2|6,30|54|51,083071803257|016571601882|039721705894|058221803257,40,-20.9084,-51.3597,2023-11-27|2022-06-21,2018-11-13,2038-04-30|2028-11-29|2027-10-18|2032-12-22,Andradina,20250717,4,350.0,0.9979199999999999
VIVO,50409146447,59072012|48422023|48412023|155832022,1007841815,Rua Quintino Bocaiuva,,SP,3502101,20M0G7W|5M00G7W,LTE|WCDMA,2680|1862.5|1867.5|2160|874.5,2560|1767.5|1772.5|1970|829.5,20,Greenfield,nÃÂ£o,056001603518,17.5|17,25,62|67,5|4,32,058221803257|083071803257|027191702519|039721705894,40,-20.8932,-51.3868,2023-11-27,2018-12-18,2027-10-18|2032-12-22|2038-04-30|2028-11-29,Andradina,20250717,1,20.0,0.08033
VIVO,50409146447,48422023|59072012|48412023|155832022,1007841815,Rua Quintino Bocaiuva,,SP,3502101,5M00G7W|20M0G7W,LTE|WCDMA,1862.5|1867.5|2680|2160|874.5,1767.5|1772.5|2560|1970|829.5,90|130,Rooftop|Greenfield,nÃÂ£o,056001603518,15.8|16|17.5|17,25,67|60|62,4|2|7|5,60|32,083071803257|058221803257|027191702519|039721705894,40,-20.8932,-51.3868,2023-11-27,2018-12-18,2032-12-22|2027-10-18|2038-04-30|2028-11-29,Andradina,20250717,2,130.0,0.08033
