NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,692731458,RUA 8 DE JULHO,,SP,3507753,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1822.5|1830|1812.5|956.25|778|2130,1727.5|1735|1717.5|911.25|723|1940,100,Greenfield,sim,056001603518,11.96,23,65,-7,43.5,007591301882|000790401592|031191601350|008041101882,20|40,-21.16539,-50.18817,2023-12-19,2010-10-08,2031-03-11|2038-04-30|2029-12-08,Brejo Alegre,20250718,2,100.0,inf
TIM,50010613854,47102015|48352023|97812014,692731458,RUA 8 DE JULHO,,SP,3507753,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1822.5|1830|1812.5|956.25|778|2130,1727.5|1735|1717.5|911.25|723|1940,235,Greenfield,sim,056001603518,11.96,23,65,-7,43.5,007591301882|000790401592|031191601350|008041101882,20|40,-21.16539,-50.18817,2023-12-19,2010-10-08,2031-03-11|2038-04-30|2029-12-08,Brejo Alegre,20250718,3,235.0,inf
TIM,50010613854,47102015|48352023|97812014,692731458,RUA 8 DE JULHO,,SP,3507753,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1822.5|1830|1812.5|956.25|778|2130,1727.5|1735|1717.5|911.25|723|1940,320,Greenfield,sim,056001603518,11.96,23,65,-7,43.5,007591301882|000790401592|031191601350|008041101882,20|40,-21.16539,-50.18817,2023-12-19,2010-10-08,2031-03-11|2038-04-30|2029-12-08,Brejo Alegre,20250718,4,320.0,inf
