NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006387320,AVENIDA BRASIL,,SP,3503950,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,60,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,31.5,031191601350|027191702519,40,-20.16069,-50.72764,2023-12-19,2018-04-20,2029-12-08|2038-04-30,AspÃÂ¡sia,20250719,1,60.0,inf
TIM,50010613854,97812014|48352023,1006387320,AVENIDA BRASIL,,SP,3503950,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,180,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,31.5,031191601350|027191702519,40,-20.16069,-50.72764,2023-12-19,2018-04-20,2029-12-08|2038-04-30,AspÃÂ¡sia,20250719,3,180.0,inf
TIM,50010613854,97812014|48352023,1006387320,AVENIDA BRASIL,,SP,3503950,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,330,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,31.5,031191601350|027191702519,40,-20.16069,-50.72764,2023-12-19,2018-04-20,2029-12-08|2038-04-30,AspÃÂ¡sia,20250719,4,330.0,inf
