NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,50418418969,97822014|48362023,1003685282,ROD DR ARTUR COSTACURTA,,SP,3525102,10M0G7W|5M00G9W,LTE|WCDMA,768|2130,713|1940,50,,,004521703257,13.8|17.2,22|27,66|63,4,50,048811903257|022451003257,60|78,-21.03141,-47.78873,2023-06-16,2017-01-05,2028-11-29,JardinÃÂ³polis,20250715,1,50.0,1.179485
ALGAR,50418418969,97822014|48362023,1003685282,ROD DR ARTUR COSTACURTA,,SP,3525102,10M0G7W|5M00G9W,LTE|WCDMA,768|2130,713|1940,140,,,004521703257,13.8|17.2,22|27,66|63,4,50,048811903257|022451003257,60|78,-21.03141,-47.78873,2023-06-16,2017-01-05,2028-11-29,JardinÃÂ³polis,20250715,2,140.0,1.179485
ALGAR,50418418969,97822014|48362023,1003685282,ROD DR ARTUR COSTACURTA,,SP,3525102,10M0G7W|5M00G9W,LTE|WCDMA,768|2130,713|1940,310,,,004521703257,13.8|17.2,22|27,66|63,2,50,048811903257|022451003257,60|78,-21.03141,-47.78873,2023-06-16,2017-01-05,2028-11-29,JardinÃÂ³polis,20250715,4,310.0,1.179485
ALGAR,04030023541,22212023|30692021,1012109183,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,200KG7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|874.5|953.75,1730|713|829.5|908.75,90|170,,,004521703257|007290201293,17|13.8|14.4|17.5,26|22|24|25,65|66|62,3|0,50,002940501171|048811903257|014560703257|002920501171,46.13|60|44.71|70.79,-21.02152,-47.76863,2023-04-25,2021-07-12,2028-11-29|2023-01-21,JardinÃÂ³polis,20250715,2,90.0,1.179485
ALGAR,04030023541,30692021|22212023,1012109183,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,10M0G7W|5M00G9W,LTE|WCDMA,768|874.5,713|829.5,200,,,004521703257,13.8|14.4,22|24,66|62,4,50,048811903257|014560703257,60|44.71,-21.02152,-47.76863,2023-04-25,2021-07-12,2023-01-21|2028-11-29,JardinÃÂ³polis,20250715,3,200.0,1.179485
ALGAR,04030023541,30692021|22212023,1012109183,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,10M0G7W|5M00G9W|200KG7W,LTE|WCDMA|GSM,768|874.5|953.75,713|829.5|908.75,290|340,,,004521703257|007290201293,13.8|14.4|17.5,22|24|25,66|62|65,4|0,50,048811903257|014560703257|002920501171,60|44.71|70.79,-21.02152,-47.76863,2023-04-25,2021-07-12,2023-01-21|2028-11-29,JardinÃÂ³polis,20250715,4,290.0,1.179485
ALGAR,04030023541,77872023,1012111030,ROD DR ARTUR COSTACURTA,,SP,3525102,5M00G9W,WCDMA,2130,1940,50,,,004521703257,17.2,27,60,4,50,022451003257,78,-21.03141,-47.78873,2023-07-07,2021-07-12,2028-11-29,JardinÃÂ³polis,20250715,1,50.0,1.179485
ALGAR,04030023541,77872023,1012111030,ROD DR ARTUR COSTACURTA,,SP,3525102,5M00G9W,WCDMA,2130,1940,140,,,004521703257,17.2,27,60,4,50,022451003257,78,-21.03141,-47.78873,2023-07-07,2021-07-12,2028-11-29,JardinÃÂ³polis,20250715,2,140.0,1.179485
ALGAR,04030023541,77872023,1012111030,ROD DR ARTUR COSTACURTA,,SP,3525102,5M00G9W,WCDMA,2130,1940,310,,,004521703257,17.2,27,60,2,50,022451003257,78,-21.03141,-47.78873,2023-07-07,2021-07-12,2028-11-29,JardinÃÂ³polis,20250715,4,310.0,1.179485
ALGAR,50418418969,4942023|97822014,946770,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,200KG7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|874.5|953.75,1730|713|829.5|908.75,90|170,,,004521703257|007290201293,17|13.8|14.4|17.5,26|22|24|25,65|66|62,3|0,48,002940501171|048811903257|014560703257|002920501171,46.13|60|44.71|70.79,-21.02152,-47.76863,2023-03-10,1999-07-08,2028-11-29|2029-12-08,JardinÃÂ³polis,20250715,2,90.0,1.179485
ALGAR,50418418969,97822014|4942023,946770,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,10M0G7W|5M00G9W,LTE|WCDMA,768|874.5,713|829.5,200,,,004521703257,13.8|14.4,22|24,66|62,4,48,048811903257|014560703257,60|44.71,-21.02152,-47.76863,2023-03-10,1999-07-08,2029-12-08|2028-11-29,JardinÃÂ³polis,20250715,3,200.0,1.179485
ALGAR,50418418969,97822014|4942023,946770,RUA SENADOR JOAQUIM MIGUEL,,SP,3525102,10M0G7W|5M00G9W|200KG7W,LTE|WCDMA|GSM,768|874.5|953.75,713|829.5|908.75,290|340,,,004521703257|007290201293,13.8|14.4|17.5,22|24|25,66|62|65,4|0,48,048811903257|014560703257|002920501171,60|44.71|70.79,-21.02152,-47.76863,2023-03-10,1999-07-08,2029-12-08|2028-11-29,JardinÃÂ³polis,20250715,4,290.0,1.179485
