NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|155832022|59072012|97432014|48412023|166262022,396722806,RUA ARTHUR BERTONE,,SP,3556602,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1867.5|874.5|890.75|1862.5|2680|788|2160|1855|2150,1772.5|829.5|845.75|1767.5|2560|733|1970|1760|1960,60,Greenfield,sim,038801200762|024731703257|026000900324,17.8|16.1|15.5|15.3|14.9|15.8|19,25|28,65|60|63.3|62|63|67,7|2|0,34|40,011691101882|000910502519|058221803257|048811903257|083071803257|000081201882|039201301882,10|14.5|40,-22.220492,-49.822611,2024-05-13,1999-12-10,2032-12-22|2028-11-29|2027-10-18|2029-12-08|2038-04-29,Vera Cruz,20250716,1,60.0,inf
VIVO,50409146447,155832022|48422023,396722806,RUA ARTHUR BERTONE,,SP,3556602,200KG7W,GSM,890.75|1862.5|1867.5|874.5,845.75|1767.5|1772.5|829.5,170,,,038801200762,17.8,25,65,7,34,000910502519|011691101882,14.5|10,-22.220492,-49.822611,2024-05-13,1999-12-10,2028-11-29|2032-12-22,Vera Cruz,20250716,2,170.0,inf
VIVO,50409146447,59072012|97432014|48412023|48422023|166262022|155832022,396722806,RUA ARTHUR BERTONE,,SP,3556602,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|2160|1862.5|1867.5|1855|2150|874.5,2560|733|1970|1767.5|1772.5|1760|1960|829.5,180,Greenfield,sim,024731703257|026000900324,16.1|15.5|15.3|14.9|15.8|19,25|28,60|63.3|62|63|67,2|0,40,058221803257|048811903257|083071803257|000081201882|039201301882,40,-22.220492,-49.822611,2024-05-13,1999-12-10,2027-10-18|2029-12-08|2038-04-29|2032-12-22|2028-11-29,Vera Cruz,20250716,3,180.0,inf
VIVO,50409146447,48422023|155832022|59072012|97432014|48412023|166262022,396722806,RUA ARTHUR BERTONE,,SP,3556602,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1862.5|1867.5|874.5|890.75|2680|788|2160|1855|2150,1767.5|1772.5|829.5|845.75|2560|733|1970|1760|1960,300,Greenfield,sim,038801200762|024731703257|026000900324,17.8|16.1|15.5|15.3|14.9|15.8|19,25|28,65|60|63.3|62|63|67,7|2|0,34|40,011691101882|000910502519|058221803257|048811903257|083071803257|000081201882|039201301882,10|14.5|40,-22.220492,-49.822611,2024-05-13,1999-12-10,2032-12-22|2028-11-29|2027-10-18|2029-12-08|2038-04-29,Vera Cruz,20250716,4,300.0,inf
