NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,688023789,ESTRADA MAGDA,,SP,3528304,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,135,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-20.6375,-50.2225,2023-12-19,2005-12-20,2031-03-11|2038-04-30|2029-12-08,Magda,20250719,2,135.0,inf
TIM,50010613854,47102015|48352023|97812014,688023789,ESTRADA MAGDA,,SP,3528304,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,200,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-20.6375,-50.2225,2023-12-19,2005-12-20,2031-03-11|2038-04-30|2029-12-08,Magda,20250719,3,200.0,inf
TIM,50010613854,47102015|48352023|97812014,688023789,ESTRADA MAGDA,,SP,3528304,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,280,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-20.6375,-50.2225,2023-12-19,2005-12-20,2031-03-11|2038-04-30|2029-12-08,Magda,20250719,4,280.0,inf
