NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,105752021,1015590591,EST DA GLÃÂRIA,,SP,3523909,100MG7W,NR,3350,3350,60,,,081161903518,16,23,70,-2,49,028652302519,40,-23.26425,-47.39102,2024-06-26,2024-01-11,2041-12-08,Itu,20240828,1,60.0,1.71054
CLARO,50409105090,105752021,1015590591,EST DA GLÃÂRIA,,SP,3523909,100MG7W,NR,3350,3350,120,,,081161903518,16,23,70,-2,49,028652302519,40,-23.26425,-47.39102,2024-06-26,2024-01-11,2041-12-08,Itu,20240828,2,120.0,1.71054
CLARO,50409105090,105752021,684819554,RODOVIA MARECHAL RONDON,,SP,3523909,100MG7W,NR,3350,3350,90,,,,23.9,25,65,-1,40,072792302519,257,-23.25477,-47.3592,2024-01-23,2004-12-15,2041-12-08,Itu,20240828,2,90.0,1.71054
CLARO,50409105090,105752021,684819554,RODOVIA MARECHAL RONDON,,SP,3523909,100MG7W,NR,3350,3350,190,,,,23.9,25,65,-5,40,072792302519,257,-23.25477,-47.3592,2024-01-23,2004-12-15,2041-12-08,Itu,20240828,3,190.0,1.71054
CLARO,50409105090,105752021,684819554,RODOVIA MARECHAL RONDON,,SP,3523909,100MG7W,NR,3350,3350,275,,,,23.9,25,65,-1,40,072792302519,257,-23.25477,-47.3592,2024-01-23,2004-12-15,2041-12-08,Itu,20240828,4,275.0,1.71054
