NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|59592012,1004453377,R PEDRO MAZZER,,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2625|2640|885|892.75,1780|2505|2520|840|847.75,60,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-1|-2,35,006091702519|045621602519|044961602519,79.43|40,-23.09337,-47.69929,2023-05-30,2017-07-21,2028-03-31,TietÃÂª,20250716,1,60.0,0.81413
CLARO,50409105090,46622011|59592012,1004453377,R PEDRO MAZZER,,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2625|2640|885|892.75,1780|2505|2520|840|847.75,190,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,35,006091702519|045621602519|044961602519,79.43|40,-23.09337,-47.69929,2023-05-30,2017-07-21,2028-03-31,TietÃÂª,20250716,3,190.0,0.81413
CLARO,50409105090,46622011|59592012,1004453377,R PEDRO MAZZER,,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2625|2640|885|892.75,1780|2505|2520|840|847.75,330,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,35,006091702519|045621602519|044961602519,79.43|40,-23.09337,-47.69929,2023-05-30,2017-07-21,2028-03-31,TietÃÂª,20250716,4,330.0,0.81413
CLARO,50409105090,59592012|46622011|97692014,1005864133,RODOVIA PREFEITO ANTONIO R SCHINCARIOL,,SP,3554508,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|1875|798|885|892.75,2505|2520|1780|743|840|847.75,65,Greenfield,sim,,17.6|16.5|13.4|13.8,21|23,51|66|68,-2,51,045621602519|006091702519|033782402519|039721705894,40|79.43|80,-23.1381,-47.7225,2024-04-05,2018-03-26,2027-10-18|2028-03-31|2029-12-08,TietÃÂª,20250716,1,65.0,1.9777799999999999
CLARO,50409105090,59592012|46622011|97692014,1005864133,RODOVIA PREFEITO ANTONIO R SCHINCARIOL,,SP,3554508,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|1875|798|885|892.75,2505|2520|1780|743|840|847.75,220,Greenfield,sim,,17.6|16.5|13.4|13.8,21|23,51|66|68,-1,51,045621602519|006091702519|033782402519|039721705894,40|79.43|80,-23.1381,-47.7225,2024-04-05,2018-03-26,2027-10-18|2028-03-31|2029-12-08,TietÃÂª,20250716,3,220.0,1.9777799999999999
CLARO,50409105090,59592012|46622011|97692014,1005864133,RODOVIA PREFEITO ANTONIO R SCHINCARIOL,,SP,3554508,10M0G7W|20M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2625|2640|1875|798|885|892.75,2505|2520|1780|743|840|847.75,345,Greenfield,sim,,17.6|16.5|13.4|13.8,21|23,51|66|68,-2,51,045621602519|006091702519|033782402519|039721705894,40|79.43|80,-23.1381,-47.7225,2024-04-05,2018-03-26,2027-10-18|2028-03-31|2029-12-08,TietÃÂª,20250716,4,345.0,1.9777799999999999
CLARO,11021017965,54202016,1014384050,R SP 127,SENTIDO PIRACICABA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,20,,,008541105344,16.97,34.65,71.05,1,60.5,047451501882,40,-22.92967,-47.71654,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,1,20.0,5.341145
CLARO,11021017965,54202016,1014384050,R SP 127,SENTIDO PIRACICABA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,180,,,008541105344,16.97,34.65,71.05,1,60.5,047451501882,40,-22.92967,-47.71654,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,3,180.0,5.341145
CLARO,11021017965,54202016,1014384050,R SP 127,SENTIDO PIRACICABA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,280,,,008541105344,16.97,34.65,71.05,1,60.5,047451501882,40,-22.92967,-47.71654,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,4,280.0,5.341145
CLARO,11021017965,54202016,1014384068,ROD SP 101,SITIO CRUZ ALTA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,120,,,009371303519,14.89,30,65.28,1,53.5,047451501882,40,-23.02598,-47.71074,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,2,120.0,3.1662600000000003
CLARO,11021017965,54202016,1014384068,ROD SP 101,SITIO CRUZ ALTA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,195,,,009371303519,14.89,30,65.28,1,53.5,047451501882,40,-23.02598,-47.71074,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,3,195.0,3.1662600000000003
CLARO,11021017965,54202016,1014384068,ROD SP 101,SITIO CRUZ ALTA,SP,3554508,200KG7W/5M00G7W/10M0G7W/15M0G7W/20M0G7W,GSM,1875,1780,340,,,009371303519,14.89,30,65.28,1,53.5,047451501882,40,-23.02598,-47.71074,2022-10-21,2022-10-21,2027-07-02,TietÃÂª,20250716,4,340.0,3.1662600000000003
CLARO,50409105090,46622011,1015192952,EST VICINAL SP-113,113,SP,3554508,200KG7W|10M0G7W|2M50G7W,GSM|LTE,885|892.75,840|847.75,0,,,,11,0,360,0,18,039721705894,80,-23.09355,-47.60762,2023-08-28,2023-08-28,2028-03-31,TietÃÂª,20250716,1,0.0,4.30812
CLARO,50409105090,59592012|97692014|46622011|48372023|34672011,536413223,R ALBERTO SAN JUAN,ENTRE O VELÃÂRIO E O CORREDOR INTERNO DO CEMITÃÂRIO,SP,3554508,10M0G7W|20M0G7W|200KG7W|5M00G7W|2M50G7W,LTE|GSM|WCDMA,2625|2640|798|1875|885|2117.5|892.75|2140,2505|2520|743|1780|840|1927.5|847.75|1950,110|120,Greenfield,nÃÂ£o,008541105344|012720905344,17.4|13.5|16.97|13.52|16.18,20|24|34.65,62|73|71.05|68|65,0|-1,37|50,043341501882|033782402519|047451501882|033151401882|008041101882,40|79.43|59.98|61.52,-23.10435,-47.70986,2024-05-21,2001-12-11,2027-10-18|2029-12-08|2028-03-31|2038-04-30|2026-06-01,TietÃÂª,20250716,2,120.0,0.81413
CLARO,50409105090,46622011|59592012|97692014|48372023|34672011,536413223,R ALBERTO SAN JUAN,ENTRE O VELÃÂRIO E O CORREDOR INTERNO DO CEMITÃÂRIO,SP,3554508,200KG7W|20M0G7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|798|885|2117.5|892.75|2140,1780|2520|2505|743|840|1927.5|847.75|1950,240,Greenfield,nÃÂ£o,008541105344|012720905344,16.97|17.4|13.5|13.52|16.18,34.65|20|24,71.05|62|73|68|65,-1|0,50|37,047451501882|043341501882|033782402519|033151401882|008041101882,40|79.43|59.98|61.52,-23.10435,-47.70986,2024-05-21,2001-12-11,2028-03-31|2027-10-18|2029-12-08|2038-04-30|2026-06-01,TietÃÂª,20250716,3,240.0,0.81413
CLARO,50409105090,46622011|97692014|59592012|48372023|34672011,536413223,R ALBERTO SAN JUAN,ENTRE O VELÃÂRIO E O CORREDOR INTERNO DO CEMITÃÂRIO,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|798|2625|2640|2117.5|892.75|885|2140,1780|743|2505|2520|1927.5|847.75|840|1950,350,Greenfield,nÃÂ£o,008541105344|012720905344,16.97|13.5|17.4|16.18|13.52,34.65|24|20,71.05|73|62|65|68,-1|-2,50|37,047451501882|033782402519|043341501882|008041101882|033151401882,40|79.43|61.52|59.98,-23.10435,-47.70986,2024-05-21,2001-12-11,2028-03-31|2029-12-08|2027-10-18|2038-04-30|2026-06-01,TietÃÂª,20250716,4,350.0,0.81413
CLARO,50409105090,46622011|59592012|97692014|48372023,684711605,ROD MARECHAL RONDON,SENTIDO JUMIRIM,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,953.75|1875|2640|2625|798|2117.5|885|892.75,908.75|1780|2520|2505|743|1927.5|840|847.75,125,Greenfield,nÃÂ£o,025371200762,13.73|16.5|17.6|13.4|16.62,35|21|34,62.84|66|51|68|62.25,-1|-2,62|53,014771101882|047451501882|043341501882|033782402519|008041101882|033151401882,62.52|40|79.43|61.52|59.98,-23.15677,-47.65665,2024-03-26,2004-09-14,2028-03-31|2027-10-18|2029-12-08|2038-04-30,TietÃÂª,20250716,2,125.0,3.5268
CLARO,50409105090,46622011|59592012|97692014|48372023,684711605,ROD MARECHAL RONDON,SENTIDO JUMIRIM,SP,3554508,200KG7W|10M0G7W|20M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|885|892.75,1780|2520|2505|743|1927.5|840|847.75,250,Greenfield,nÃÂ£o,025371200762,16.5|17.6|13.4|16.62|13.73,21|34|35,66|51|68|62.25|62.84,-4|-1,62|53,047451501882|043341501882|033782402519|008041101882|033151401882,40|79.43|61.52|59.98,-23.15677,-47.65665,2024-03-26,2004-09-14,2028-03-31|2027-10-18|2029-12-08|2038-04-30,TietÃÂª,20250716,3,250.0,3.5268
