NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|97812014|48352023,689977085,RUA SÃÂO LUIZ    ,,SP,3532058,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|778|1812.5|1822.5|1830|2130,911.25|723|1717.5|1727.5|1735|1940,145,Greenfield,,056001603518,11.96,23,65,-7,26.1,000790401592|031191601350|007591301882|008041101882,20|40,-21.50833,-48.15278,2023-12-19,2008-01-22,2031-03-11|2029-12-08|2038-04-30,Motuca,20250715,2,145.0,inf
TIM,50010613854,47102015|97812014|48352023,689977085,RUA SÃÂO LUIZ    ,,SP,3532058,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|778|1812.5|1822.5|1830|2130,911.25|723|1717.5|1727.5|1735|1940,245,Greenfield,,056001603518,11.96,23,65,-7,26.1,000790401592|031191601350|007591301882|008041101882,20|40,-21.50833,-48.15278,2023-12-19,2008-01-22,2031-03-11|2029-12-08|2038-04-30,Motuca,20250715,3,245.0,inf
TIM,50010613854,47102015|97812014|48352023,689977085,RUA SÃÂO LUIZ    ,,SP,3532058,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|778|1812.5|1822.5|1830|2130,911.25|723|1717.5|1727.5|1735|1940,330,Greenfield,,056001603518,11.96,23,65,-7,26.1,000790401592|031191601350|007591301882|008041101882,20|40,-21.50833,-48.15278,2023-12-19,2008-01-22,2031-03-11|2029-12-08|2038-04-30,Motuca,20250715,4,330.0,inf
