NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023,1014361556,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,0,SP,3537107,15M0G7W|5M00G7W,LTE,1812.5|1822.5|1830,1717.5|1727.5|1735,40,,,056001603518,16.15,25,65,-6.5,40,006091702519,40,-22.72639,-46.90028,2023-07-07,2022-10-20,2038-04-30,Pedreira,20250716,1,40.0,0.5384099999999999
TIM,50010613854,47102015|48352023,1014361556,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,0,SP,3537107,15M0G7W|5M00G7W,LTE,1812.5|1822.5|1830,1717.5|1727.5|1735,130,,,056001603518,16.15,25,65,-6.5,40,006091702519,40,-22.72639,-46.90028,2023-07-07,2022-10-20,2038-04-30,Pedreira,20250716,2,130.0,0.5384099999999999
TIM,50010613854,47102015|48352023,1014361556,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,0,SP,3537107,15M0G7W|5M00G7W,LTE,1812.5|1822.5|1830,1717.5|1727.5|1735,290,,,056001603518,16.15,25,65,-6.5,40,006091702519,40,-22.72639,-46.90028,2023-07-07,2022-10-20,2038-04-30,Pedreira,20250716,4,290.0,0.5384099999999999
TIM,50010613854,47102015|48352023,1015705828,RUA PROJETADA,,SP,3537107,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2130,1717.5|1727.5|1735|1940,0,,,056001603518,16.15,25,65,-4,40,006091702519|027191702519,40,-22.735278,-46.896028,2024-03-14,2024-03-14,2031-03-11|2038-04-30,Pedreira,20250716,1,0.0,0.5384099999999999
TIM,50010613854,47102015|48352023,1015705828,RUA PROJETADA,,SP,3537107,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2130,1717.5|1727.5|1735|1940,120,,,056001603518,16.15,25,65,-4,40,006091702519|027191702519,40,-22.735278,-46.896028,2024-03-14,2024-03-14,2031-03-11|2038-04-30,Pedreira,20250716,2,120.0,0.5384099999999999
TIM,50010613854,47102015|48352023,1015705828,RUA PROJETADA,,SP,3537107,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2130,1717.5|1727.5|1735|1940,240,,,056001603518,16.15,25,65,-4,40,006091702519|027191702519,40,-22.735278,-46.896028,2024-03-14,2024-03-14,2031-03-11|2038-04-30,Pedreira,20250716,3,240.0,0.5384099999999999
TIM,50010613854,47102015|48352023,683485784,MORRO DO CRISTO REDENTOR,,SP,3537107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1822.5|1830|1812.5|2130,1727.5|1735|1717.5|1940,60,Greenfield,sim,000150201293|012700905344|012740905344,11|17.4|16.5,25|30,88|65|82.28,-7,33,032121203903|005851101882,20|40,-22.74694,-46.90778,2023-12-18,2003-07-11,2031-03-11|2038-04-30,Pedreira,20250716,1,60.0,0.883885
TIM,50010613854,47102015|48352023,683485784,MORRO DO CRISTO REDENTOR,,SP,3537107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|2130,1717.5|1727.5|1735|1940,190,Greenfield,sim,000150201293|012740905344,11|16.5,25|30,88|82.28,-7,33,032121203903|005851101882,20|40,-22.74694,-46.90778,2023-12-18,2003-07-11,2031-03-11|2038-04-30,Pedreira,20250716,3,190.0,0.883885
TIM,50010613854,47102015|48352023,683485784,MORRO DO CRISTO REDENTOR,,SP,3537107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1830|1822.5|2130,1717.5|1735|1727.5|1940,295,Greenfield,sim,000150201293|012740905344,11|16.5,25|30,88|82.28,-7,33,032121203903|005851101882,20|40,-22.74694,-46.90778,2023-12-18,2003-07-11,2031-03-11|2038-04-30,Pedreira,20250716,4,295.0,0.883885
TIM,50010613854,166252022,691571597,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,-,SP,3537107,200KG7W,GSM,1842.5,1747.5,40,,,019160905344,17.7,30,65,-6.5|-7.5,40,021130703903,20,-22.72639,-46.90028,2023-07-13,2009-09-03,2032-12-22,Pedreira,20250716,1,40.0,0.5384099999999999
TIM,50010613854,166252022,691571597,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,-,SP,3537107,200KG7W,GSM,1842.5,1747.5,130,,,019160905344,17.7,30,65,-7.5|-6.5,40,021130703903,20,-22.72639,-46.90028,2023-07-13,2009-09-03,2032-12-22,Pedreira,20250716,2,130.0,0.5384099999999999
TIM,50010613854,166252022,691571597,Rua Carlos De Aguiar - Lote 01    Quadra A   S/NÃÂ°   Vale Verde Ii,-,SP,3537107,200KG7W,GSM,1842.5,1747.5,290,,,019160905344,17.7,30,65,-6.5|-7.5,40,021130703903,20,-22.72639,-46.90028,2023-07-13,2009-09-03,2032-12-22,Pedreira,20250716,4,290.0,0.5384099999999999
