NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,97432014|166262022|48412023|48422023|59072012,1003542716,RUA 1,AO LADO DO 31 ENTRE O NÃÂMERO 31 E 35,SP,3546702,10M0G7W|5M00G7W|20M0G7W,LTE,788|1855|2150|2160|1862.5|1867.5|2680,733|1760|1960|1970|1767.5|1772.5|2560,85,,,005152003257,14|17.2|17.3|17.5,21|26|25|24,66|69|68|59,2,50,048811903257|083071803257|058221803257,40,-22.447927,-47.538629,2024-05-13,2016-11-29,2029-12-08|2032-12-22|2038-04-29|2027-10-18,Santa Gertrudes,20250716,1,85.0,0.58692
VIVO,50409146447,97432014|166262022|48412023|48422023|59072012,1003542716,RUA 1,AO LADO DO 31 ENTRE O NÃÂMERO 31 E 35,SP,3546702,10M0G7W|5M00G7W|20M0G7W,LTE,788|1855|2150|2160|1862.5|1867.5|2680,733|1760|1960|1970|1767.5|1772.5|2560,160,,,005152003257,14|17.2|17.3|17.5,21|26|25|24,66|69|68|59,2,50,048811903257|083071803257|058221803257,40,-22.447927,-47.538629,2024-05-13,2016-11-29,2029-12-08|2032-12-22|2038-04-29|2027-10-18,Santa Gertrudes,20250716,2,160.0,0.58692
VIVO,50409146447,97432014|166262022|48412023|48422023|59072012,1003542716,RUA 1,AO LADO DO 31 ENTRE O NÃÂMERO 31 E 35,SP,3546702,10M0G7W|5M00G7W|20M0G7W,LTE,788|1855|2150|2160|1862.5|1867.5|2680,733|1760|1960|1970|1767.5|1772.5|2560,335,,,005152003257,14|17.2|17.3|17.5,21|26|25|24,66|69|68|59,2,50,048811903257|083071803257|058221803257,40,-22.447927,-47.538629,2024-05-13,2016-11-29,2029-12-08|2032-12-22|2038-04-29|2027-10-18,Santa Gertrudes,20250716,4,335.0,0.58692
VIVO,50409146447,97432014|59072012|48422023|48412023|155832022,441564216,AVENIDA 2,,SP,3546702,10M0G7W|20M0G7W|5M00G7W|200KG7W,LTE|GSM|WCDMA,788|2680|1862.5|1867.5|2160|874.5|890.75|2167.5,733|2560|1767.5|1772.5|1970|829.5|845.75|1977.5,110|120,Greenfield,nÃÂ£o|sim,056001603518|002000703518,11.14|14.36|17.6|17.2,25|28|30,75.69|69.24|65|60,2|8,60|61|59,048811903257|058221803257|083071803257|000910502519|039201301882|010641001882,59.98|40|80|14.5,-22.455067,-47.5302,2024-01-08,1999-12-15,2029-12-08|2027-10-18|2032-12-22|2038-04-30|2028-11-29,Santa Gertrudes,20250716,2,115.0,0.58692
VIVO,50409146447,97432014|59072012|48422023|48412023|155832022,441564216,AVENIDA 2,,SP,3546702,10M0G7W|20M0G7W|5M00G7W|200KG7W,LTE|WCDMA|GSM,788|2680|1862.5|1867.5|2160|2167.5|874.5|890.75,733|2560|1767.5|1772.5|1970|1977.5|829.5|845.75,220|230,Greenfield,nÃÂ£o|sim,056001603518|002000703518,11.14|14.36|17.2|17.6,25|30|28,75.69|69.24|60|65,2|8,59|60|61,048811903257|058221803257|083071803257|039201301882|010641001882|000910502519,59.98|40|80|14.5,-22.455067,-47.5302,2024-01-08,1999-12-15,2029-12-08|2027-10-18|2032-12-22|2038-04-30|2028-11-29,Santa Gertrudes,20250716,3,220.0,0.58692
VIVO,50409146447,155832022|97432014|59072012|48422023|48412023,441564216,AVENIDA 2,,SP,3546702,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|890.75|788|2680|1862.5|1867.5|2160|2167.5,829.5|845.75|733|2560|1767.5|1772.5|1970|1977.5,320|340,Greenfield,nÃÂ£o|sim,002000703518|056001603518,17.6|11.14|14.36|17.2,28|25|30,65|75.69|69.24|60,8|2,61|59|60,000910502519|048811903257|058221803257|083071803257|039201301882|010641001882,14.5|59.98|40|80,-22.455067,-47.5302,2024-01-08,1999-12-15,2028-11-29|2029-12-08|2027-10-18|2032-12-22|2038-04-30,Santa Gertrudes,20250716,4,340.0,0.58692
