NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46662011|25152016|59592012|97692014,1002594747,ROD DOS BANDEIRANTES,ACESSO DE TERRA,SP,3525904,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|1842.5|2640|798|885|892.75,1730|1747.5|2520|743|840|847.75,10,Greenfield,sim|nÃÂ£o,027331703519,16.16|17.05|14.1,27|28|25,66.76|65.49|66.56,-2,37,006091702519|045621602519|029361602519|039721705894,79.43|40|80,-23.22309,-46.90982,2023-11-21,2016-03-21,2027-08-06|2031-07-27|2027-10-18|2029-12-08,JundiaÃÂ­,20250717,1,10.0,0.017385
CLARO,50409105090,46662011|25152016|59592012|97692014,1002594747,ROD DOS BANDEIRANTES,ACESSO DE TERRA,SP,3525904,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|1842.5|2640|798|885|892.75,1730|1747.5|2520|743|840|847.75,130,Greenfield,sim|nÃÂ£o,027331703519,16.16|17.05|14.1,27|28|25,66.76|65.49|66.56,-2,37,006091702519|045621602519|029361602519|039721705894,79.43|40|80,-23.22309,-46.90982,2023-11-21,2016-03-21,2027-08-06|2031-07-27|2027-10-18|2029-12-08,JundiaÃÂ­,20250717,2,130.0,0.017385
CLARO,50409105090,46662011|25152016|59592012|97692014,1002594747,ROD DOS BANDEIRANTES,ACESSO DE TERRA,SP,3525904,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|1842.5|2640|798|885|892.75,1730|1747.5|2520|743|840|847.75,310,Greenfield,sim|nÃÂ£o,027331703519,16.16|17.05|14.1,27|28|25,66.76|65.49|66.56,-2,37,006091702519|045621602519|029361602519|039721705894,79.43|40|80,-23.22309,-46.90982,2023-11-21,2016-03-21,2027-08-06|2031-07-27|2027-10-18|2029-12-08,JundiaÃÂ­,20250717,4,310.0,0.017385
CLARO,50409105090,48372023,1005382830,AV ENGENHEIRO JOÃÂO FERNANDES GIMENEZ MOLINA,SIEMENS JUNDIAÃÂ,SP,3525904,5M00G7W,WCDMA,2130,1940,0,Indoor,nÃÂ£o,,4,0,360,0,5,020201401882,5.14,-23.15528,-46.94778,2023-11-21,2017-12-22,2038-04-30,JundiaÃÂ­,20250717,1,0.0,0.08327
CLARO,50409105090,59592012|97692014|46662011,1005863250,R ROBERTO CARBONARI    135    TRAVIU,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,10,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,0.0,60.0,045621602519|029361602519|039721705894,40.0|80.0,-23.12,-46.96611,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,1,10.0,0.606005
CLARO,50409105090,59592012|97692014|46662011,1005863250,R ROBERTO CARBONARI    135    TRAVIU,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,150,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,0.0,60.0,045621602519|029361602519|039721705894,40.0|80.0,-23.12,-46.96611,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,2,150.0,0.606005
CLARO,50409105090,59592012|97692014|46662011,1005863250,R ROBERTO CARBONARI    135    TRAVIU,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,250,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,0.0,60.0,045621602519|029361602519|039721705894,40.0|80.0,-23.12,-46.96611,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,3,250.0,0.606005
CLARO,50409105090,59592012|97692014|46662011,1005863269,RUA DO LIMOEIRO    75    RECANTO DA PRATA,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,0,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,2.0,40.0,056351705894|057731705894|039721705894,40.0|80.0,-23.17972,-46.79861,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,1,0.0,0.593425
CLARO,50409105090,59592012|97692014|46662011,1005863269,RUA DO LIMOEIRO    75    RECANTO DA PRATA,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,90,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,2.0,40.0,056351705894|057731705894|039721705894,40.0|80.0,-23.17972,-46.79861,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,2,90.0,0.593425
CLARO,50409105090,59592012|97692014|46662011,1005863269,RUA DO LIMOEIRO    75    RECANTO DA PRATA,,SP,3525904,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2650|803|890|894,2630|793|880|891.5,200,Greenfield,sim,027331703519|012720905344,17.05|14.1|13.52,28.0|25.0|20.0,65.49|66.56|68.0,2.0,40.0,056351705894|057731705894|039721705894,40.0|80.0,-23.17972,-46.79861,2018-03-23,2018-03-23,2027-10-18|2029-12-08|2027-08-06,JundiaÃÂ­,20250717,3,200.0,0.593425
