NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014,1011891864,Rodovia Raposo Tavares,Km 592 - Fazenda Vitoria,SP,3541208,10M0G7W,LTE,778,723,30,,,056001603518,11.96,25,74,-1,40,057731705894,40,-22.015992,-51.608033,2021-11-13,2021-03-25,2029-12-08,Presidente Bernardes,20250717,1,30.0,2.690645
TIM,50010613854,97812014,1011891864,Rodovia Raposo Tavares,Km 592 - Fazenda Vitoria,SP,3541208,10M0G7W,LTE,778,723,120,,,056001603518,11.96,25,74,-1,40,057731705894,40,-22.015992,-51.608033,2021-11-13,2021-03-25,2029-12-08,Presidente Bernardes,20250717,2,120.0,2.690645
TIM,50010613854,97812014,1011891864,Rodovia Raposo Tavares,Km 592 - Fazenda Vitoria,SP,3541208,10M0G7W,LTE,778,723,300,,,056001603518,11.96,25,74,-1,40,057731705894,40,-22.015992,-51.608033,2021-11-13,2021-03-25,2029-12-08,Presidente Bernardes,20250717,4,300.0,2.690645
TIM,50010613854,32702021,1014527390,Rua Tebet Jacob    10 - Fazenda Guarucaia,,SP,3541208,200KG7W,GSM,874.5|890.75,829.5|845.75,60,,,056001603518,15.3,25,60,0,49,033151401882,20,-22.010972,-51.556194,2023-06-23,2022-12-06,2031-03-11,Presidente Bernardes,20250717,1,60.0,0.00898
TIM,50010613854,32702021,1014527390,Rua Tebet Jacob    10 - Fazenda Guarucaia,,SP,3541208,200KG7W,GSM,874.5|890.75,829.5|845.75,180,,,056001603518,15.3,25,60,0,49,033151401882,20,-22.010972,-51.556194,2023-06-23,2022-12-06,2031-03-11,Presidente Bernardes,20250717,3,180.0,0.00898
TIM,50010613854,32702021,1014527390,Rua Tebet Jacob    10 - Fazenda Guarucaia,,SP,3541208,200KG7W,GSM,874.5|890.75,829.5|845.75,300,,,056001603518,15.3,25,60,0,49,033151401882,20,-22.010972,-51.556194,2023-06-23,2022-12-06,2031-03-11,Presidente Bernardes,20250717,4,300.0,0.00898
TIM,50010613854,47102015|48352023|97812014,684646765,RUA TEBET JACOB,,SP,3541208,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,10,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,007591301882|000790401592|000780401350|031191601350|008041101882,20|40,-22.01083,-51.55611,2023-12-18,2004-07-22,2031-03-11|2038-04-30|2029-12-08,Presidente Bernardes,20250717,1,10.0,0.00898
TIM,50010613854,47102015|48352023|97812014,684646765,RUA TEBET JACOB,,SP,3541208,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,90,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,007591301882|000790401592|000780401350|031191601350|008041101882,20|40,-22.01083,-51.55611,2023-12-18,2004-07-22,2031-03-11|2038-04-30|2029-12-08,Presidente Bernardes,20250717,2,90.0,0.00898
TIM,50010613854,47102015|48352023|97812014,684646765,RUA TEBET JACOB,,SP,3541208,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,180,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,007591301882|000790401592|000780401350|031191601350|008041101882,20|40,-22.01083,-51.55611,2023-12-18,2004-07-22,2031-03-11|2038-04-30|2029-12-08,Presidente Bernardes,20250717,3,180.0,0.00898
