NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,97692014|46622011,1015775460,FAZ SANTA FE,,SP,3531902,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,798|885|892.75,743|840|847.75,50,,,056001603518,14.2|14.4,25,69|68,-2,60,083192102519,60,-20.6105,-48.26485,2024-04-29,2024-04-29,2029-12-08|2028-03-31,Morro Agudo,20250718,1,50.0,12.76841
CLARO,50409105090,97692014|46622011,1015775460,FAZ SANTA FE,,SP,3531902,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,798|885|892.75,743|840|847.75,205,,,056001603518,14.2|14.4,25,69|68,-2,60,083192102519,60,-20.6105,-48.26485,2024-04-29,2024-04-29,2029-12-08|2028-03-31,Morro Agudo,20250718,3,205.0,12.76841
CLARO,50409105090,97692014|46622011,1015775460,FAZ SANTA FE,,SP,3531902,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,798|885|892.75,743|840|847.75,315,,,056001603518,14.2|14.4,25,69|68,-2,60,083192102519,60,-20.6105,-48.26485,2024-04-29,2024-04-29,2029-12-08|2028-03-31,Morro Agudo,20250718,4,315.0,12.76841
CLARO,50409105090,48372023|34672011|46622011|59592012|29332016|97692014,534807780,R PADRE MANSUETO,AO LADO DO NÃÂº 392,SP,3531902,5M00G7W|200KG7W|20M0G7W|10M0G7W,WCDMA|GSM|LTE,2117.5|2140|1875|2640|2625|798|885,1927.5|1950|1780|2520|2505|743|840,100|125,Greenfield,nÃÂ£o,009371303519|027331703519|012720905344,17.08|16.16|17.05|14.1|13.52,30|27|28|25|26|20,72.66|66.76|65.49|66.56|68,1|4|10,52|50,040952002519|027191702519|043341501882|057731705894|039721705894,60|40|80,-20.73269,-48.05698,2023-07-06,2001-05-02,2028-03-31,Morro Agudo,20250718,2,125.0,0.374005
CLARO,50409105090,46622011|59592012|29332016|97692014|48372023|34672011,534807780,R PADRE MANSUETO,AO LADO DO NÃÂº 392,SP,3531902,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|2140|885,1780|2520|2505|743|1927.5|1950|840,240,Greenfield,nÃÂ£o,027331703519|012720905344,16.16|17.05|14.1|13.52,27|28|25|26|20,66.76|65.49|66.56|68,1|0,50|38,040952002519|043341501882|057731705894|039721705894|027191702519,60|40|80,-20.73269,-48.05698,2023-07-06,2001-05-02,2028-03-31,Morro Agudo,20250718,3,240.0,0.374005
CLARO,50409105090,46622011|59592012|29332016|97692014|48372023|34672011,534807780,R PADRE MANSUETO,AO LADO DO NÃÂº 392,SP,3531902,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|2625|798|2117.5|2140|885,1780|2520|2505|743|1927.5|1950|840,350,Greenfield,nÃÂ£o,027331703519|012720905344,16.16|17.05|14.1|13.52,27|28|25|26|20,66.76|65.49|66.56|68,3|9,50,040952002519|043341501882|057731705894|039721705894|027191702519,60|40|80,-20.73269,-48.05698,2023-07-06,2001-05-02,2028-03-31,Morro Agudo,20250718,4,350.0,0.374005
CLARO,50409105090,46622011|59592012|29332016,693084685,R ADOLPHO PONTONICO,,SP,3531902,200KG7W|20M0G7W|10M0G7W,GSM|LTE,1875|2640|2625,1780|2520|2505,0|5,Greenfield,nÃÂ£o,017960800324|008541105344,17.03|16.85,32|33.74,69.42|67.81,0|-2,40|45,006030301882|043341501882,35.5|40,-20.72599,-48.04424,2023-11-21,2010-12-30,2028-03-31|2027-10-18|2031-08-29,Morro Agudo,20250718,1,5.0,0.760105
CLARO,50409105090,46622011|59592012|29332016|48372023|34672011,693084685,R ADOLPHO PONTONICO,,SP,3531902,200KG7W|20M0G7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|885|2117.5|892.75|2140,1780|2520|2505|840|1927.5|847.75|1950,120,Greenfield,nÃÂ£o,017960800324|008541105344|012720905344|000861005344,17.03|16.85|13.52|18.21,32|33.74|20|31,69.42|67.81|68|42.29,0|-2,40|45|50|47,006030301882|043341501882|008881101882|008041101882,35.5|40|72.44|61.52,-20.72599,-48.04424,2023-11-21,2010-12-30,2028-03-31|2027-10-18|2031-08-29|2038-04-30|2026-06-01,Morro Agudo,20250718,2,120.0,0.760105
CLARO,50409105090,46622011|48372023|34672011|59592012|29332016,693084685,R ADOLPHO PONTONICO,,SP,3531902,200KG7W|5M00G7W|2M50G7W|20M0G7W|10M0G7W,GSM|WCDMA|LTE,1875|885|2117.5|892.75|2140|2640|2625,1780|840|1927.5|847.75|1950|2520|2505,240|250,Greenfield,nÃÂ£o,017960800324|012720905344|000861005344|008541105344,17.03|13.52|18.21|16.85,32|20|31|33.74,69.42|68|42.29|67.81,0|-2,40|50|47|45,006030301882|008881101882|008041101882|043341501882,35.5|72.44|61.52|40,-20.72599,-48.04424,2023-11-21,2010-12-30,2028-03-31|2038-04-30|2026-06-01|2027-10-18|2031-08-29,Morro Agudo,20250718,3,240.0,0.760105
CLARO,50409105090,48372023|46622011|34672011,693084685,R ADOLPHO PONTONICO,,SP,3531902,5M00G7W|2M50G7W,WCDMA,2117.5|885|892.75|2140,1927.5|840|847.75|1950,350,Greenfield,nÃÂ£o,012720905344,16.18|13.52,20,65|68,0,50,008041101882|008881101882,61.52|72.44,-20.72599,-48.04424,2023-11-21,2010-12-30,2038-04-30|2028-03-31|2026-06-01,Morro Agudo,20250718,4,350.0,0.760105
