NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,50418418969,689732007,1003646872,Estrada Municipal Nelson Nogueira   0   Rural,,SP,3516200,5M00G7W,WCDMA,880,869,50,,,007290201293,17.0,27.0,69.07,.00,60.0,027610903257,60.000,-20.51722,-47.52,2019-10-22,2016-12-22,2023-01-21,Franca,20250716,1,50.0,0.015665
ALGAR,50418418969,689732007,1003646872,Estrada Municipal Nelson Nogueira   0   Rural,,SP,3516200,5M00G7W,WCDMA,880,869,100,,,007290201293,17.0,27.0,69.07,.00,60.0,027610903257,60.000,-20.51722,-47.52,2019-10-22,2016-12-22,2023-01-21,Franca,20250716,2,100.0,0.015665
ALGAR,50418418969,689732007,1003646872,Estrada Municipal Nelson Nogueira   0   Rural,,SP,3516200,5M00G7W,WCDMA,880,869,260,,,007290201293,17.0,27.0,69.07,.00,60.0,027610903257,60.000,-20.51722,-47.52,2019-10-22,2016-12-22,2023-01-21,Franca,20250716,3,260.0,0.015665
ALGAR,50418418969,689732007,1003672172,R  BEATRIZ FERNANDES CARRARO   820   JARDIM JOAO LIPORONI,,SP,3516200,5M00G9W,WCDMA,880,869,60,,,028661005344,17.6,28.0,58.86,3.00,50.0,032341303903,80.000,-20.51472,-47.43083,2016-12-28,2016-12-28,2023-01-21,Franca,20250716,1,60.0,0.018315
ALGAR,50418418969,689732007,1003672172,R  BEATRIZ FERNANDES CARRARO   820   JARDIM JOAO LIPORONI,,SP,3516200,5M00G9W,WCDMA,880,869,200,,,028661005344,17.6,28.0,58.86,3.00,50.0,032341303903,80.000,-20.51472,-47.43083,2016-12-28,2016-12-28,2023-01-21,Franca,20250716,3,200.0,0.018315
ALGAR,50418418969,689732007,1003672172,R  BEATRIZ FERNANDES CARRARO   820   JARDIM JOAO LIPORONI,,SP,3516200,5M00G9W,WCDMA,880,869,290,,,028661005344,17.6,28.0,58.86,4.00,50.0,032341303903,80.000,-20.51472,-47.43083,2016-12-28,2016-12-28,2023-01-21,Franca,20250716,4,290.0,0.018315
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,100|106,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,Franca,20250716,2,106.0,0.9773099999999999
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,200|226,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,Franca,20250716,3,226.0,0.9773099999999999
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,340|346,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,Franca,20250716,4,346.0,0.9773099999999999
ALGAR,04030023541,22212023|77872023,1012075297,RUA FLORIPES MALIPENSA FRUTUOSO,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,10,,,021500903701|001210201293,17.2|18,25|30,67|63,0,50,015121601350|007881401350,60|60.53,-20.54321,-47.46426,2023-07-07,2021-07-05,2032-12-22,Franca,20250716,1,10.0,0.00954
ALGAR,04030023541,22212023|77872023,1012075297,RUA FLORIPES MALIPENSA FRUTUOSO,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,100|150,,,021500903701|001210201293,17.2|18,25|30,67|63,0,50,015121601350|007881401350,60|60.53,-20.54321,-47.46426,2023-07-07,2021-07-05,2032-12-22,Franca,20250716,2,125.0,0.00954
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,20,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,Franca,20250716,1,20.0,0.011179999999999999
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,130,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,Franca,20250716,2,130.0,0.011179999999999999
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,220,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,Franca,20250716,3,220.0,0.011179999999999999
