NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006017590,RUA SETE DE SETEMBRO,,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,50,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2023-12-19,2018-03-26,2029-12-08|2038-04-30,Borebi,20250719,1,50.0,inf
TIM,50010613854,97812014|48352023,1006017590,RUA SETE DE SETEMBRO,,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,185,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2023-12-19,2018-03-26,2029-12-08|2038-04-30,Borebi,20250719,3,185.0,inf
TIM,50010613854,97812014|48352023,1006017590,RUA SETE DE SETEMBRO,,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,275,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2023-12-19,2018-03-26,2029-12-08|2038-04-30,Borebi,20250719,4,275.0,inf
