NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006390577,RUA GOVERNADOR GARCEZ,,SP,3541802,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,50,Greenfield,,056001603518,11.96,23,65,-7,24,031191601350|027191702519,40,-21.79964,-50.24133,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Queiroz,20250719,1,50.0,inf
TIM,50010613854,97812014|48352023,1006390577,RUA GOVERNADOR GARCEZ,,SP,3541802,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,180,Greenfield,,056001603518,11.96,23,65,-7,24,031191601350|027191702519,40,-21.79964,-50.24133,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Queiroz,20250719,3,180.0,inf
TIM,50010613854,97812014|48352023,1006390577,RUA GOVERNADOR GARCEZ,,SP,3541802,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,300,Greenfield,,056001603518,11.96,23,65,-7,24,031191601350|027191702519,40,-21.79964,-50.24133,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Queiroz,20250719,4,300.0,inf
