NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,34672011|48372023,1011751485,R SÃÂO LUIZ,,SP,3532058,5M00G7W,WCDMA,2140|2117.5,1950|1927.5,30,Ran Sharing,nÃÂ£o,013320701705,11.8,23.32,65,0,34,006801103257,36.98,-21.50859,-48.15236,2023-06-27,2021-03-03,2028-03-31,Motuca,20250717,1,30.0,0.13248500000000002
CLARO,50409105090,34672011|48372023,1011751485,R SÃÂO LUIZ,,SP,3532058,5M00G7W,WCDMA,2140|2117.5,1950|1927.5,150,Ran Sharing,nÃÂ£o,013320701705,11.8,23.32,65,0,34,006801103257,36.98,-21.50859,-48.15236,2023-06-27,2021-03-03,2028-03-31,Motuca,20250717,2,150.0,0.13248500000000002
CLARO,50409105090,34672011|48372023,1011751485,R SÃÂO LUIZ,,SP,3532058,5M00G7W,WCDMA,2140|2117.5,1950|1927.5,270,Ran Sharing,nÃÂ£o,013320701705,11.8,23.32,65,0,34,006801103257,36.98,-21.50859,-48.15236,2023-06-27,2021-03-03,2028-03-31,Motuca,20250717,4,270.0,0.13248500000000002
CLARO,50409105090,46622011|59592012|29332016|48372023|97692014,690539312,R SAO JOAO,,SP,3532058,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|2117.5|798|885|892.75,1780|2520|2505|1927.5|743|840|847.75,35,Greenfield,nÃÂ£o,017960800324|012720905344,17.03|17.4|16.18|13.5|13.52,32|20|24,69.42|62|65|73|68,-10|-7|-8,49.5|51|51.5,011691101882|043341501882|027191702519|033782402519|008881101882,72.27|40|60|79.43|72.44,-21.51016,-48.15429,2024-05-02,2008-07-31,2028-03-31|2027-10-18|2031-08-29|2038-04-30|2029-12-08,Motuca,20250717,1,35.0,0.13248500000000002
CLARO,50409105090,46622011|59592012|29332016|48372023|97692014,690539312,R SAO JOAO,,SP,3532058,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|2640|2625|2117.5|798|885|892.75,1780|2520|2505|1927.5|743|840|847.75,125,Greenfield,nÃÂ£o,017960800324|012720905344,17.03|17.4|16.18|13.5|13.52,32|20|24,69.42|62|65|73|68,0|-5|-9,49.5|51|51.5,011691101882|043341501882|027191702519|033782402519|008881101882,72.27|40|60|79.43|72.44,-21.51016,-48.15429,2024-05-02,2008-07-31,2028-03-31|2027-10-18|2031-08-29|2038-04-30|2029-12-08,Motuca,20250717,2,125.0,0.13248500000000002
CLARO,50409105090,46622011|59592012|29332016|48372023|97692014,690539312,R SAO JOAO,,SP,3532058,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,953.75|2640|2625|2117.5|798|885|892.75,908.75|2520|2505|1927.5|743|840|847.75,260,Greenfield,nÃÂ£o,013590301705|012720905344,13.57|17.4|16.18|13.5|13.52,28|20|24,90|62|65|73|68,-9|-6,49|51|45.5,014771101882|043341501882|027191702519|033782402519|008881101882,62.52|40|60|79.43|72.44,-21.51016,-48.15429,2024-05-02,2008-07-31,2028-03-31|2027-10-18|2031-08-29|2038-04-30|2029-12-08,Motuca,20250717,3,260.0,0.13248500000000002
