NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,1014933355,RUA PROJETADA,TAIUVA,SP,3553203,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|778|2130,1717.5|1727.5|1735|723|1940,0,,,056001603518,11.96,25,65|74,-4,40,006091702519|018591601350|027191702519,40,-21.1248,-48.44915,2023-10-19,2023-05-24,2031-03-11,TaiÃÂºva,20250716,1,0.0,0.293995
TIM,50010613854,47102015|48352023|97812014,1014933355,RUA PROJETADA,TAIUVA,SP,3553203,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|778|2130,1717.5|1727.5|1735|723|1940,120,,,056001603518,11.96,25,65|74,-4,40,006091702519|018591601350|027191702519,40,-21.1248,-48.44915,2023-10-19,2023-05-24,2031-03-11,TaiÃÂºva,20250716,2,120.0,0.293995
TIM,50010613854,47102015|48352023|97812014,1014933355,RUA PROJETADA,TAIUVA,SP,3553203,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|778|2130,1717.5|1727.5|1735|723|1940,240,,,056001603518,11.96,25,65|74,-4,40,006091702519|018591601350|027191702519,40,-21.1248,-48.44915,2023-10-19,2023-05-24,2031-03-11,TaiÃÂºva,20250716,3,240.0,0.293995
TIM,50010613854,97812014,1015831343,RODOVIA KM-326,KM 356+711,SP,3553203,10M0G7W,LTE,778,723,0,,,056001603518,11.96,25,74,-4,40,031191601350,40,-21.127111,-48.390111,2024-06-04,2024-06-04,2029-12-08,TaiÃÂºva,20250716,1,0.0,3.00887
TIM,50010613854,97812014,1015831343,RODOVIA KM-326,KM 356+711,SP,3553203,10M0G7W,LTE,778,723,120,,,056001603518,11.96,25,74,-4,40,031191601350,40,-21.127111,-48.390111,2024-06-04,2024-06-04,2029-12-08,TaiÃÂºva,20250716,2,120.0,3.00887
TIM,50010613854,97812014,1015831343,RODOVIA KM-326,KM 356+711,SP,3553203,10M0G7W,LTE,778,723,240,,,056001603518,11.96,25,74,-4,40,031191601350,40,-21.127111,-48.390111,2024-06-04,2024-06-04,2029-12-08,TaiÃÂºva,20250716,3,240.0,3.00887
TIM,50010613854,47102015|48352023|97812014,689724888,Rua NapoleÃÂ£o Bonsonaro,-,SP,3553203,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,0,Greenfield,,056001603518|043601403519,11.96|16.15|15.72,25|28,74|65|71.75,-1,54.5,016081103903|007591301882|031191601350|005851101882,20|40,-21.11972,-48.4475,2023-08-30,2007-11-20,2029-12-08,TaiÃÂºva,20250716,1,0.0,0.293995
TIM,50010613854,47102015|48352023|97812014,689724888,Rua NapoleÃÂ£o Bonsonaro,-,SP,3553203,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,140,Greenfield,,056001603518|043601403519,11.96|16.15|15.72,25|28,74|65|71.75,-1,54.5,016081103903|007591301882|031191601350|005851101882,20|40,-21.11972,-48.4475,2023-08-30,2007-11-20,2029-12-08,TaiÃÂºva,20250716,2,140.0,0.293995
TIM,50010613854,47102015|48352023|97812014,689724888,Rua NapoleÃÂ£o Bonsonaro,-,SP,3553203,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,230,Greenfield,,056001603518|043601403519,11.96|16.15|15.72,25|28,74|65|71.75,0,54.5,016081103903|007591301882|031191601350|005851101882,20|40,-21.11972,-48.4475,2023-08-30,2007-11-20,2029-12-08,TaiÃÂºva,20250716,3,230.0,0.293995
