NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,59072012|97432014|166262022|48412023|48422023|155832022,1001379079,RUA GENTIL AREIAS,LOTE 16 QUADRA F,SP,3545308,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|1855|2150|2160|1862.5|1867.5|874.5,2560|733|1760|1960|1970|1767.5|1772.5|829.5,70,Greenfield,sim,024731703257|002000703518,16.7|14.7|15.5|15.9|16.1|16.6,25|22|28,60|68|63|62|65,2|3,50|49,058221803257|048811903257|083071803257|000081201882|008041101882,40,-23.638944,-47.5915,2023-11-21,2016-07-29,2027-10-18|2029-12-08|2032-12-22|2038-04-30|2028-11-29,Salto de Pirapora,20250717,1,70.0,0.773595
VIVO,50409146447,59072012|97432014|166262022|48412023|48422023|155832022,1001379079,RUA GENTIL AREIAS,LOTE 16 QUADRA F,SP,3545308,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|1855|2150|2160|1862.5|1867.5|874.5,2560|733|1760|1960|1970|1767.5|1772.5|829.5,170,Greenfield,sim,024731703257|002000703518,16.7|14.7|15.5|15.9|16.6|16.1,25|22|28,60|68|63|62|65,2|3,50|49,058221803257|048811903257|083071803257|008041101882|000081201882,40,-23.638944,-47.5915,2023-11-21,2016-07-29,2027-10-18|2029-12-08|2032-12-22|2038-04-30|2028-11-29,Salto de Pirapora,20250717,2,170.0,0.773595
VIVO,50409146447,59072012|97432014|166262022|48412023|48422023|155832022,1001379079,RUA GENTIL AREIAS,LOTE 16 QUADRA F,SP,3545308,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|1855|2150|2160|1862.5|1867.5|874.5,2560|733|1760|1960|1970|1767.5|1772.5|829.5,340,Greenfield,sim,024731703257|002000703518,16.7|14.7|15.5|15.9|16.1|16.6,25|22|28,60|68|63|62|65,2|3,50|49,058221803257|048811903257|083071803257|000081201882|008041101882,40,-23.638944,-47.5915,2023-11-21,2016-07-29,2027-10-18|2029-12-08|2032-12-22|2038-04-30|2028-11-29,Salto de Pirapora,20250717,4,340.0,0.773595
VIVO,50409146447,59072012|48422023|48412023|97432014|155832022,1007710290,RUA PEDRO DE CAMPOS,QUADRA D LOTE 1,SP,3545308,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|1862.5|2160|1867.5|788|874.5,2560|1767.5|1970|1772.5|733|829.5,90,Greenfield,nÃÂ£o|sim,056001603518,14.36|17.5|11.14,25,69.24|62|76.69,2|4,60,058221803257|083071803257|048811903257|027191702519|039721705894,40|80|59.98|60,-23.661622,-47.579006,2023-11-27,2018-11-27,2027-10-18|2032-12-22|2038-04-30|2029-12-08|2028-11-29,Salto de Pirapora,20250717,2,90.0,0.7645599999999999
VIVO,50409146447,59072012|48422023|48412023|97432014|155832022,1007710290,RUA PEDRO DE CAMPOS,QUADRA D LOTE 1,SP,3545308,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|1862.5|2160|1867.5|788|874.5,2560|1767.5|1970|1772.5|733|829.5,220,Greenfield,nÃÂ£o|sim,056001603518,14.36|17.5|11.14,25,69.24|62|76.69,2|4,60,058221803257|083071803257|048811903257|027191702519|039721705894,40|80|59.98|60,-23.661622,-47.579006,2023-11-27,2018-11-27,2027-10-18|2032-12-22|2038-04-30|2029-12-08|2028-11-29,Salto de Pirapora,20250717,3,220.0,0.7645599999999999
VIVO,50409146447,59072012|48422023|48412023|97432014|155832022,1007710290,RUA PEDRO DE CAMPOS,QUADRA D LOTE 1,SP,3545308,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|1862.5|2160|1867.5|788|874.5,2560|1767.5|1970|1772.5|733|829.5,340,Greenfield,nÃÂ£o|sim,056001603518,14.36|17.5|11.14,25,69.24|62|76.69,2|5,60,058221803257|083071803257|048811903257|027191702519|039721705894,40|80|59.98|60,-23.661622,-47.579006,2023-11-27,2018-11-27,2027-10-18|2032-12-22|2038-04-30|2029-12-08|2028-11-29,Salto de Pirapora,20250717,4,340.0,0.7645599999999999
VIVO,50409146447,48412023,2096978,Rua JoÃÂ£o Goes,,SP,3545308,10M0G7W,LTE,2160,1970,80,Greenfield,nÃÂ£o,056001603518,16,25,67,2,40,083071803257,40,-23.649444,-47.571944,2023-10-04,1999-12-10,2038-04-30,Salto de Pirapora,20250717,1,80.0,0.7645599999999999
VIVO,50409146447,48422023|155832022|97432014|59072012|48412023,2096978,Rua JoÃÂ£o Goes,,SP,3545308,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1867.5|874.5|890.75|1862.5|788|2680|2160,1772.5|829.5|845.75|1767.5|733|2560|1970,100,Greenfield,nÃÂ£o|sim,038961403518|056001603518|002000703518,16.7|15|16|15.8|14.5|15.1,25,71.82|66|67|68|64|65,5|2|7|0,40|39,006030301882|000910502519|011691101882|048811903257|058221803257|083071803257|008041101882|000081201882,10|14.5|15.8|40,-23.649444,-47.571944,2023-10-04|2023-12-01,1999-12-10,2032-12-22|2028-11-29|2029-12-08|2027-10-18|2038-04-30,Salto de Pirapora,20250717,2,100.0,0.7645599999999999
VIVO,50409146447,155832022|48422023|97432014|48412023|59072012,2096978,Rua JoÃÂ£o Goes,,SP,3545308,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,874.5|1862.5|1867.5|890.75|788|2160|2680,829.5|1767.5|1772.5|845.75|733|1970|2560,210,Greenfield,nÃÂ£o|sim,038961403518|056001603518|002000703518,16.7|15|16|15.8|14.5|15.1,25,71.82|66|67|68|64|65,5|2|9|0,40|39,000910502519|006030301882|011691101882|048811903257|083071803257|058221803257|008041101882|000081201882,14.5|10|15.8|40,-23.649444,-47.571944,2023-12-01|2023-10-04,1999-12-10,2028-11-29|2032-12-22|2029-12-08|2038-04-30|2027-10-18,Salto de Pirapora,20250717,3,210.0,0.7645599999999999
VIVO,50409146447,48412023|48422023|155832022|97432014|59072012,2096978,Rua JoÃÂ£o Goes,,SP,3545308,10M0G7W|200KG7W|20M0G7W|5M00G7W,LTE|GSM|WCDMA,2160|1862.5|1867.5|874.5|890.75|788|2680,1970|1767.5|1772.5|829.5|845.75|733|2560,330|340,Greenfield,nÃÂ£o|sim,056001603518|038961403518|002000703518,16|16.7|15|15.8|14.5|15.1,25,67|71.82|66|68|64|65,2|5|8|0,40|39,083071803257|011691101882|006030301882|000910502519|048811903257|058221803257|008041101882|000081201882,40|15.8|10|14.5,-23.649444,-47.571944,2023-10-04|2023-12-01,1999-12-10,2038-04-30|2032-12-22|2028-11-29|2029-12-08|2027-10-18,Salto de Pirapora,20250717,4,340.0,0.7645599999999999
