NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,48352023|97812014,1006387460,SITIO LARANJEIRAS,,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,130,Greenfield,,056001603518,11.96,23,65,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2023-12-19,2018-04-20,2038-04-30|2029-12-08,ItapirapuÃÂ£ Paulista,20250715,2,130.0,inf
TIM,50010613854,48352023|97812014,1006387460,SITIO LARANJEIRAS,,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,210,Greenfield,,056001603518,11.96,23,65,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2023-12-19,2018-04-20,2038-04-30|2029-12-08,ItapirapuÃÂ£ Paulista,20250715,3,210.0,inf
TIM,50010613854,48352023|97812014,1006387460,SITIO LARANJEIRAS,,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,330,Greenfield,,056001603518,11.96,23,65,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2023-12-19,2018-04-20,2038-04-30|2029-12-08,ItapirapuÃÂ£ Paulista,20250715,4,330.0,inf
