NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,105802021,1519344,AVENIDA CLARA GIANOTTI DE SOUZA,,SP,3542602,40M0G7W,NR,2370,2370,20,,,102722102519,12.2,25,65.5,0,52,102722102519,40,-24.495278,-47.845556,2024-01-19,1999-12-10,2041-12-08,Registro,20240828,1,20.0,0.477135
VIVO,50409146447,105802021,1519344,AVENIDA CLARA GIANOTTI DE SOUZA,,SP,3542602,40M0G7W,NR,2370,2370,180,,,102722102519,12.2,25,65.5,0,52,102722102519,40,-24.495278,-47.845556,2024-01-19,1999-12-10,2041-12-08,Registro,20240828,3,180.0,0.477135
VIVO,50409146447,105802021,1519344,AVENIDA CLARA GIANOTTI DE SOUZA,,SP,3542602,40M0G7W,NR,2370,2370,290,,,102722102519,12.2,25,65.5,0,52,102722102519,40,-24.495278,-47.845556,2024-01-19,1999-12-10,2041-12-08,Registro,20240828,4,290.0,0.477135
VIVO,50409146447,105802021,577955438,RUA WILLES VASSÃÂO,,SP,3542602,100MG7W,NR,3450,3450,30|38,,,072792302519,17.45,0,65,2,31,072792302519,100,-24.50389,-47.845298,2024-07-18,2001-02-13,2041-12-08,Registro,20240828,1,34.0,0.477135
VIVO,50409146447,105802021,577955438,RUA WILLES VASSÃÂO,,SP,3542602,100MG7W,NR,3450,3450,210,,,072792302519,17.45,0,65,2,31,072792302519,100,-24.50389,-47.845298,2024-07-18,2001-02-13,2041-12-08,Registro,20240828,3,210.0,0.477135
VIVO,50409146447,105802021,697438058,RUA KINZO TSUNODA,,SP,3542602,100MG7W,NR,3450,3450,20,,,072792302519,17.45,0,65,0,38,072792302519,200,-24.499022,-47.862297,2024-07-18,2012-06-26,2041-12-08,Registro,20240828,1,20.0,0.87338
VIVO,50409146447,105802021,697438058,RUA KINZO TSUNODA,,SP,3542602,100MG7W,NR,3450,3450,140,,,072792302519,17.45,0,65,0,38,072792302519,200,-24.499022,-47.862297,2024-07-18,2012-06-26,2041-12-08,Registro,20240828,2,140.0,0.87338
VIVO,50409146447,105802021,697438058,RUA KINZO TSUNODA,,SP,3542602,100MG7W,NR,3450,3450,250,,,072792302519,17.45,0,65,0,38,072792302519,200,-24.499022,-47.862297,2024-07-18,2012-06-26,2041-12-08,Registro,20240828,3,250.0,0.87338
