NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,50418418969,4942023|97822014|48362023,1003698783,RUA ESTADOS UNIDOS,,SP,3531902,10M0G7W|5M00G9W,LTE|WCDMA,1825|768|2130,1730|713|1940,60,,,004521703257,17|13.8|17.2,26|22|27,65|66|63,0,50,015121601350|031191601350|022451003257,60|40|78,-20.73198,-48.05029,2024-02-08,2017-01-09,2028-11-29|2029-12-08|2038-04-30,Morro Agudo,20250718,1,60.0,1.22809
ALGAR,50418418969,4942023|97822014|48362023,1003698783,RUA ESTADOS UNIDOS,,SP,3531902,10M0G7W|5M00G9W,LTE|WCDMA,1825|768|2130,1730|713|1940,240,,,004521703257,17|13.8|17.2,26|22|27,65|66|63,0,50,015121601350|031191601350|022451003257,60|40|78,-20.73198,-48.05029,2024-02-08,2017-01-09,2028-11-29|2029-12-08|2038-04-30,Morro Agudo,20250718,3,240.0,1.22809
ALGAR,50418418969,4942023|97822014|48362023,1003698783,RUA ESTADOS UNIDOS,,SP,3531902,10M0G7W|5M00G9W,LTE|WCDMA,1825|768|2130,1730|713|1940,310,,,004521703257,17|13.8|17.2,26|22|27,65|66|63,0,50,015121601350|031191601350|022451003257,60|40|78,-20.73198,-48.05029,2024-02-08,2017-01-09,2028-11-29|2029-12-08|2038-04-30,Morro Agudo,20250718,4,310.0,1.22809
ALGAR,04030023541,22212023,1012077184,ROD ANEL VIARIO ALFREDO BENEDETI,,SP,3531902,200KG7W|5M00G7W,GSM|WCDMA,953.75|874.5,908.75|829.5,0|60,,,006830401705|007290201293,11.1|17.2,0|25,0|68,0,50,002920501171|027610903257,70.79|67,-20.72442,-48.07246,2023-04-25,2021-07-05,2028-11-29,Morro Agudo,20250718,1,30.0,1.22809
ALGAR,04030023541,22212023,1012077184,ROD ANEL VIARIO ALFREDO BENEDETI,,SP,3531902,5M00G7W|200KG7W,WCDMA|GSM,874.5|953.75,829.5|908.75,100|103|150,,,007290201293,17.2|17.5,25,68|65,0,50,027610903257|002920501171,67|70.79,-20.72442,-48.07246,2023-04-25,2021-07-05,2028-11-29,Morro Agudo,20250718,2,103.0,1.22809
ALGAR,04030023541,22212023,1012109736,FAZENDA INVERNADA,,SP,3531902,200KG7W,GSM,953.75,908.75,0,,,006830401705,11.1,0,0,0,40,002920501171,70.79,-20.61633,-48.00005,2023-04-25,2021-07-12,2028-11-29,Morro Agudo,20250718,1,0.0,6.91634
ALGAR,04030023541,22212023,1012109736,FAZENDA INVERNADA,,SP,3531902,200KG7W|10M0G7W,GSM|LTE,874.5|890.75,829.5|845.75,110,,,056001603518,14.4|14.5,25,68,0,35,110322001350,80,-20.61633,-48.00005,2023-04-25,2021-07-12,2028-11-29,Morro Agudo,20250718,2,110.0,6.91634
ALGAR,04030023541,22212023,1012109736,FAZENDA INVERNADA,,SP,3531902,200KG7W|10M0G7W,GSM|LTE,874.5|890.75,829.5|845.75,240,,,056001603518,14.4|14.5,25,68,0,35,110322001350,80,-20.61633,-48.00005,2023-04-25,2021-07-12,2028-11-29,Morro Agudo,20250718,3,240.0,6.91634
ALGAR,04030023541,22212023,1012109736,FAZENDA INVERNADA,,SP,3531902,200KG7W|10M0G7W,GSM|LTE,874.5|890.75,829.5|845.75,340,,,056001603518,14.4|14.5,25,68,0,35,110322001350,80,-20.61633,-48.00005,2023-04-25,2021-07-12,2028-11-29,Morro Agudo,20250718,4,340.0,6.91634
ALGAR,04030023541,77872023,1012111102,RUA ESTADOS UNIDOS,,SP,3531902,5M00G9W,WCDMA,2130,1940,60,,,019160905344,17.8,35,66,0,50,022451003257,78,-20.73198,-48.05029,2023-07-07,2021-07-12,2028-11-29,Morro Agudo,20250718,1,60.0,1.22809
ALGAR,04030023541,77872023,1012111102,RUA ESTADOS UNIDOS,,SP,3531902,5M00G9W,WCDMA,2130,1940,240,,,019160905344,17.8,35,66,0,50,022451003257,78,-20.73198,-48.05029,2023-07-07,2021-07-12,2028-11-29,Morro Agudo,20250718,3,240.0,1.22809
ALGAR,04030023541,77872023,1012111102,RUA ESTADOS UNIDOS,,SP,3531902,5M00G9W,WCDMA,2130,1940,310,,,019160905344,17.8,35,66,0,50,022451003257,78,-20.73198,-48.05029,2023-07-07,2021-07-12,2028-11-29,Morro Agudo,20250718,4,310.0,1.22809
ALGAR,50418418969,4942023|97822014,379991535,ROD ANEL VIARIO ALFREDO BENEDETI,,SP,3531902,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,953.75|1825|768|874.5,908.75|1730|713|829.5,0|60,,,006830401705|004521703257,11.1|17|13.8|14.4,0|26|22|24,0|65|66|62,0,50,002920501171|015121601350|031191601350|027610903257,70.79|60|40|67,-20.72442,-48.07246,2024-02-08,2004-01-20,2028-11-29|2029-12-08,Morro Agudo,20250718,1,60.0,1.22809
ALGAR,50418418969,4942023|97822014,379991535,ROD ANEL VIARIO ALFREDO BENEDETI,,SP,3531902,10M0G7W|5M00G7W|200KG7W,LTE|WCDMA|GSM,1825|768|874.5|953.75,1730|713|829.5|908.75,100|103|150,,,004521703257,17|13.8|14.4|14.5,26|22|24|25,65|66|62|60,0,50,015121601350|031191601350|027610903257|002920501171,60|40|67|70.79,-20.72442,-48.07246,2024-02-08,2004-01-20,2028-11-29|2029-12-08,Morro Agudo,20250718,2,103.0,1.22809
