NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,685073718,AVENIDA ALECIO DE SOUZA MACHADO,,SP,3521606,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,130,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-21.56583,-51.34889,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,Irapuru,20250718,2,130.0,inf
TIM,50010613854,47102015|48352023|97812014,685073718,AVENIDA ALECIO DE SOUZA MACHADO,,SP,3521606,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,230,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-21.56583,-51.34889,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,Irapuru,20250718,3,230.0,inf
TIM,50010613854,47102015|48352023|97812014,685073718,AVENIDA ALECIO DE SOUZA MACHADO,,SP,3521606,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,350,Greenfield,nÃÂ£o,056001603518,11.96,23,65,-7,60,032121203903|000790401592|031191601350|008041101882,20|40,-21.56583,-51.34889,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,Irapuru,20250718,4,350.0,inf
