NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006387371,AVENIDA LUIS ZANDONADI,,SP,3513306,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,60,Greenfield,,056001603518,11.96,23,65,-7,30,031191601350|027191702519,40,-22.74089,-50.79225,2023-12-19,2018-04-20,2029-12-08|2038-04-30,CruzÃÂ¡lia,20250717,1,60.0,inf
TIM,50010613854,97812014|48352023,1006387371,AVENIDA LUIS ZANDONADI,,SP,3513306,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,140,Greenfield,,056001603518,11.96,23,65,-7,30,031191601350|027191702519,40,-22.74089,-50.79225,2023-12-19,2018-04-20,2029-12-08|2038-04-30,CruzÃÂ¡lia,20250717,2,140.0,inf
TIM,50010613854,97812014|48352023,1006387371,AVENIDA LUIS ZANDONADI,,SP,3513306,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,260,Greenfield,,056001603518,11.96,23,65,-7,30,031191601350|027191702519,40,-22.74089,-50.79225,2023-12-19,2018-04-20,2029-12-08|2038-04-30,CruzÃÂ¡lia,20250717,3,260.0,inf
