NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,04030023541,22212023|77872023,1012076994,ROD SP 330,KM 370,8,SP,3534302,5M00G7W|5M00G9W,,1825|2130,0,FB,,817,028661005344,16.8|17,28|25,65|59,X,75,015121601350|007881401350,60|60.53,-20.66995,A,2023-07-07,af68a248c818ccbc|af68a248c818ccbd|af68a248c818ccbe|af68a248c818ccbf|af68a248c818ccc0|af68a248c818ccc1,,20250719,1,0.0,10.440165
ALGAR,04030023541,30692021|22212023,1012077133,ROD SP 330,KM 327,6,SP,3525102,10M0G7W|5M00G7W,,768|874.5,0,FB,,817,004521703257,13.8|14.4,22|24,66|62,X,50,048811903257|030851903257,60|79.43,-21.04415,A,2023-04-25,28aa324809488633|28aa324809488634|28aa324809488635|28aa324809488636|28aa324809488637|28aa324809488638,,20250719,1,0.0,10.440165
ALGAR,04030023541,22212023,1012109507,ROD CANDIDO PORTINARI - SP 334,KM 391,5,SP,3516200,5M00G9W,,874.5,0,FB,,167|817,007310201293|007290201293,11|17,0|27,0|69.07,V|X,60,032341303903,65,-20.5861,A,2023-04-25,1271a248ed40c58c|1271a248ed40c58d,,20250719,1,0.0,1.137165
ALGAR,04030023541,22212023,1012109663,ROD ANHANGUERA SP 330,KM 386,4,SP,3549409,5M00G9W,,874.5,0,FB,,817,028661005344,16.9,25,70,X,60,032341303903,65,-20.53789,A,2023-04-25,1271a248ed40c641|1271a248ed40c642|1271a248ed40c643,,20250719,1,0.0,1.137165
ALGAR,50418418969,4942023,379991225,ROD SP 330,KM 345,5,SP,3544905,10M0G7W,,874.5,0,FB,,817,056001603518,14.4,25,68,X,50,110322001350,80,-20.89882,G,2023-03-10,acbcd2482ef7f7b3|acbcd2482ef7f7b4|acbcd2482ef7f7b5,,20250719,1,0.0,836.913895
ALGAR,50418418969,97822014|4942023,413166732,ROD SP 330,KM 327,6,SP,3525102,10M0G7W|5M00G7W,,768|874.5,0,FB,,817,004521703257,13.8|14.4,22|24,66|62,X,50,048811903257|030851903257,60|79.43,-21.04415,G,2023-03-10,28aa3248094f34ef|28aa3248094f34f0|28aa3248094f34f1|28aa3248094f34f2|28aa3248094f34f3|28aa3248094f34f4,,20250719,1,0.0,10.440165
