NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,685031373,RUA UETA THOITI,,SP,3518859,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,0,Greenfield,,056001603518,11.96,23,65,-7,58.8,007591301882|016081103903|018591601350|008041101882,20|40,-21.48942,-48.03575,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,GuataparÃÂ¡,20250715,1,0.0,inf
TIM,50010613854,47102015|48352023|97812014,685031373,RUA UETA THOITI,,SP,3518859,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,120,Greenfield,,056001603518,11.96,23,65,-7,58.8,007591301882|016081103903|018591601350|008041101882,20|40,-21.48942,-48.03575,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,GuataparÃÂ¡,20250715,2,120.0,inf
TIM,50010613854,47102015|48352023|97812014,685031373,RUA UETA THOITI,,SP,3518859,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,220,Greenfield,,056001603518,11.96,23,65,-7,58.8,007591301882|016081103903|018591601350|008041101882,20|40,-21.48942,-48.03575,2023-12-19,2005-01-05,2031-03-11|2038-04-30|2029-12-08,GuataparÃÂ¡,20250715,3,220.0,inf
