NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|59072012|155832022|48412023,1002319347,Avenida Luiz Saldanha Rodrigues,Lote 5 Quadra A5C (Fazenda Chumbeada),SP,3534708,5M00G7W|20M0G7W,LTE|WCDMA,1862.5|1867.5|2680|874.5|2160,1767.5|1772.5|2560|829.5|1970,90|100,Greenfield,sim|nÃÂ£o,038961403518,16.2|16.7|16.5,25,66|60|71.8,3|2,49,083071803257|058221803257|006091702519|000081201882|008041101882,20|40,-22.976534,-49.890178,2023-11-23,2015-11-09,2032-12-22|2027-10-18|2028-11-29|2038-04-30,Ourinhos,20250716,2,100.0,0.5055299999999999
VIVO,50409146447,48422023|59072012|48412023|155832022,1002319347,Avenida Luiz Saldanha Rodrigues,Lote 5 Quadra A5C (Fazenda Chumbeada),SP,3534708,5M00G7W|20M0G7W,LTE|WCDMA,1862.5|1867.5|2680|2160|874.5,1767.5|1772.5|2560|1970|829.5,190|220,Greenfield,sim|nÃÂ£o,038961403518,16.2|16.7|16.5,25,66|60|71.8,5|3|4,49,083071803257|058221803257|006091702519|008041101882|000081201882,40,-22.976534,-49.890178,2023-11-23,2015-11-09,2032-12-22|2027-10-18|2038-04-30|2028-11-29,Ourinhos,20250716,3,220.0,0.5055299999999999
VIVO,50409146447,48422023|59072012|48412023|155832022,1002319347,Avenida Luiz Saldanha Rodrigues,Lote 5 Quadra A5C (Fazenda Chumbeada),SP,3534708,5M00G7W|20M0G7W,LTE|WCDMA,1862.5|1867.5|2680|2160|874.5,1767.5|1772.5|2560|1970|829.5,280|300,Greenfield,sim|nÃÂ£o,038961403518,16.2|16.7|16.5,25,66|60|71.8,4|2|3,49,083071803257|058221803257|006091702519|008041101882|000081201882,40,-22.976534,-49.890178,2023-11-23,2015-11-09,2032-12-22|2027-10-18|2038-04-30|2028-11-29,Ourinhos,20250716,4,300.0,0.5055299999999999
VIVO,50409146447,48422023|97432014|166262022|48412023|155832022,1002319460,RODOVIA MELLO PEIXOTO|Rodovia Mello Peixoto    Km 378 SP 278 (Fazenda Santa Maria) - Vila Vilar,KM 378 SP 278 FAZENDA SANTA MARIA,SP,3534708,5M00G7W|10M0G7W,LTE|WCDMA,1862.5|788|1867.5|793|1855|2150|2160|874.5,1767.5|733|1772.5|783|1760|1960|1970|829.5,120,Greenfield,nÃÂ£o|sim,056001603518|002000703518,15.8|14.5|16|16.1|16.6,25|25.0|28,67|68|68.0|65|63,2|6,49,083071803257|048811903257|000081201882|008041101882,40,-23.008689|-23.00869,-49.89175,2023-11-23|2020-12-12,2015-11-09,2032-12-22|2029-12-08|2038-04-30|2028-11-29,Ourinhos,20250716,2,120.0,0.361165
VIVO,50409146447,48422023|97432014|166262022|48412023|155832022,1002319460,RODOVIA MELLO PEIXOTO|Rodovia Mello Peixoto    Km 378 SP 278 (Fazenda Santa Maria) - Vila Vilar,KM 378 SP 278 FAZENDA SANTA MARIA,SP,3534708,5M00G7W|10M0G7W,LTE|WCDMA,1862.5|788|1867.5|793|1855|2150|2160|874.5,1767.5|733|1772.5|783|1760|1960|1970|829.5,210,Greenfield,nÃÂ£o|sim,056001603518|002000703518,15.8|14.5|16|16.6|16.1,25|25.0|28,67|68|68.0|63|65,2|7,49,083071803257|048811903257|008041101882|000081201882,40,-23.008689|-23.00869,-49.89175,2023-11-23|2020-12-12,2015-11-09,2032-12-22|2029-12-08|2038-04-30|2028-11-29,Ourinhos,20250716,3,210.0,0.361165
VIVO,50409146447,48422023|97432014|166262022|48412023|155832022,1002319460,RODOVIA MELLO PEIXOTO|Rodovia Mello Peixoto    Km 378 SP 278 (Fazenda Santa Maria) - Vila Vilar,KM 378 SP 278 FAZENDA SANTA MARIA,SP,3534708,5M00G7W|10M0G7W,LTE|WCDMA,1862.5|788|1867.5|793|1855|2150|2160|874.5,1767.5|733|1772.5|783|1760|1960|1970|829.5,350,Greenfield,nÃÂ£o|sim,056001603518|002000703518,15.8|14.5|16|16.6|16.1,25|25.0|28,67|68|68.0|63|65,1|6|2,49,083071803257|048811903257|008041101882|000081201882,40,-23.008689|-23.00869,-49.89175,2023-11-23|2020-12-12,2015-11-09,2032-12-22|2029-12-08|2038-04-30|2028-11-29,Ourinhos,20250716,4,350.0,0.361165
VIVO,50409146447,1442016,1005028556,RODOVIA ORLANDO QUAGLIATO    FAZENDA SANTA MARIA,,SP,3534708,5M00G7W,LTE,2660,2650,60,Ran Sharing,nÃÂ£o,011021100324,16.5,30.0,74.66,7.0,60.0,024251201882,30.0,-22.92333,-49.81722,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,1,60.0,2.86421
VIVO,50409146447,1442016,1005028556,RODOVIA ORLANDO QUAGLIATO    FAZENDA SANTA MARIA,,SP,3534708,5M00G7W,LTE,2660,2650,230,Ran Sharing,nÃÂ£o,011021100324,16.5,30.0,74.66,7.0,60.0,024251201882,30.0,-22.92333,-49.81722,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,3,230.0,2.86421
VIVO,50409146447,1442016,1005028564,AVENIDA HERALDO NASCIMENTO ABUJAMRA    340    JARDIM ITAMARATY,,SP,3534708,5M00G7W,LTE,2660,2650,0,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,40.0,024251201882,30.0,-23.01056,-49.885,2019-03-28,2019-04-03,2027-10-18,Ourinhos,20250716,1,0.0,0.361165
VIVO,50409146447,1442016|97432014,1005028564,AVENIDA HERALDO NASCIMENTO ABUJAMRA    340    JARDIM ITAMARATY,,SP,3534708,5M00G7W|10M0G7W,LTE,2660|793,2650|783,120,Ran Sharing|Greenfield,nÃÂ£o,008541105344|056001603518,16.8|11.96,34.0|25.0,68.91|74.0,7.0,40.0|49.0,024251201882|057731705894,30.0|40.00,-23.01056,-49.885,2019-03-28,2019-04-03,2027-10-18|2029-12-08,Ourinhos,20250716,2,120.0,0.361165
VIVO,50409146447,1442016|97432014,1005028564,AVENIDA HERALDO NASCIMENTO ABUJAMRA    340    JARDIM ITAMARATY,,SP,3534708,5M00G7W|10M0G7W,LTE,2660|793,2650|783,240,Ran Sharing|Greenfield,nÃÂ£o,008541105344|056001603518,16.8|11.96,34.0|25.0,68.91|74.0,7.0|10.00,40.0|49.0,024251201882|057731705894,30.0|40.00,-23.01056,-49.885,2019-03-28,2019-04-03,2027-10-18|2029-12-08,Ourinhos,20250716,3,240.0,0.361165
VIVO,50409146447,97432014,1005028564,AVENIDA HERALDO NASCIMENTO ABUJAMRA    340    JARDIM ITAMARATY,,SP,3534708,10M0G7W,LTE,793,783,350,Greenfield,nÃÂ£o,056001603518,11.96,25.0,74.0,8.0,49.0,057731705894,40.00,-23.01056,-49.885,2019-03-28,2019-04-03,2029-12-08,Ourinhos,20250716,4,350.0,0.361165
VIVO,50409146447,1442016,1005028572,RUA MIGUEL DURANTE SOBRINHO    143    JARDIM ANCHIETA,,SP,3534708,5M00G7W,LTE,2660,2650,100,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,26.0,024251201882,30.0,-22.95806,-49.85861,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,2,100.0,0.49882499999999996
VIVO,50409146447,1442016,1005028572,RUA MIGUEL DURANTE SOBRINHO    143    JARDIM ANCHIETA,,SP,3534708,5M00G7W,LTE,2660,2650,220,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,26.0,024251201882,30.0,-22.95806,-49.85861,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,3,220.0,0.49882499999999996
VIVO,50409146447,1442016,1005028572,RUA MIGUEL DURANTE SOBRINHO    143    JARDIM ANCHIETA,,SP,3534708,5M00G7W,LTE,2660,2650,300,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,26.0,024251201882,30.0,-22.95806,-49.85861,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,4,300.0,0.49882499999999996
VIVO,50409146447,1442016,1005028580,RUA VITORIO CHRISTONI    1253    VILA NOVA CHRISTONI,,SP,3534708,5M00G7W,LTE,2660,2650,55,Ran Sharing,nÃÂ£o,011021100324,16.5,30.0,74.66,7.0,34.0,024251201882,30.0,-22.96611,-49.88056,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,1,55.0,0.162615
VIVO,50409146447,1442016,1005028580,RUA VITORIO CHRISTONI    1253    VILA NOVA CHRISTONI,,SP,3534708,5M00G7W,LTE,2660,2650,180|260,Ran Sharing,nÃÂ£o,043601403519,15.7,30.0,71.75,7.0,34.0,024251201882,30.0,-22.96611,-49.88056,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,3,220.0,0.162615
VIVO,50409146447,48412023|155832022|97432014|59072012|48422023,1005028599,Rua RepÃÂºblica,,SP,3534708,5M00G7W|10M0G7W|20M0G7W,WCDMA|LTE,2160|874.5|788|2680|1867.5,1970|829.5|733|2560|1772.5,60|80,Ran Sharing|Greenfield,nÃÂ£o,002000703518|024731703257|038961403518,16.5|16.1|14.7|16.7|15.5,28|22|25,63|65|68|60|45,2|0,40|36,016041001882|000081201882|048811903257|058221803257|083071803257,40,-22.997222,-49.881111,2023-11-23,2017-10-23,2038-04-30|2028-11-29|2029-12-08|2027-10-18|2032-12-22,Ourinhos,20250716,1,80.0,0.152325
VIVO,50409146447,48412023|155832022,1005028599,Rua RepÃÂºblica,,SP,3534708,5M00G7W,WCDMA,2160|874.5,1970|829.5,160,,,002000703518,16.5|16.1,28,63|65,2,40,016041001882|000081201882,40,-22.997222,-49.881111,2023-11-23,2017-10-23,2038-04-30|2028-11-29,Ourinhos,20250716,2,160.0,0.152325
VIVO,50409146447,97432014|59072012|48422023|48412023|155832022,1005028599,Rua RepÃÂºblica,,SP,3534708,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,788|2680|1867.5|2160|874.5,733|2560|1772.5|1970|829.5,210|250,Ran Sharing|Greenfield,nÃÂ£o,024731703257|038961403518|002000703518,14.7|16.7|16.2|16.5|16.1,22|25|28,68|60|66|63|65,0|2,36|40,048811903257|058221803257|083071803257|016041001882|000081201882,40,-22.997222,-49.881111,2023-11-23,2017-10-23,2029-12-08|2027-10-18|2032-12-22|2038-04-30|2028-11-29,Ourinhos,20250716,3,210.0,0.152325
VIVO,50409146447,97432014|59072012|48422023,1005028599,Rua RepÃÂºblica,,SP,3534708,10M0G7W|20M0G7W|5M00G7W,LTE,788|2680|1867.5,733|2560|1772.5,330,Ran Sharing|Greenfield,nÃÂ£o,024731703257|038961403518,14.7|16.7|16.2,22|25,68|60|66,0|2,36,048811903257|058221803257|083071803257,40,-22.997222,-49.881111,2023-11-23,2017-10-23,2029-12-08|2027-10-18|2032-12-22,Ourinhos,20250716,4,330.0,0.152325
VIVO,50409146447,1442016,1005028610,RUA PAULO DE SÃÂ    570    VILA MORAES,,SP,3534708,5M00G7W,LTE,2660,2650,0,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,34.0,024251201882,30.0,-22.98139,-49.86556,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,1,0.0,0.15081
VIVO,50409146447,1442016,1005028610,RUA PAULO DE SÃÂ    570    VILA MORAES,,SP,3534708,5M00G7W,LTE,2660,2650,120,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,34.0,024251201882,30.0,-22.98139,-49.86556,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,2,120.0,0.15081
VIVO,50409146447,1442016,1005028610,RUA PAULO DE SÃÂ    570    VILA MORAES,,SP,3534708,5M00G7W,LTE,2660,2650,260,Ran Sharing,nÃÂ£o,008541105344,16.8,34.0,68.91,7.0,34.0,024251201882,30.0,-22.98139,-49.86556,2017-10-23,2017-10-23,2027-10-18,Ourinhos,20250716,3,260.0,0.15081
VIVO,50409146447,105802021|59072012|48422023|97432014|166262022|155832022|48412023,1006269735,RUA OLIVIO MINUCCI,,SP,3534708,100MG7W|20M0G7W|5M00G7W|10M0G7W,NR|LTE|WCDMA,3450|2680|1862.5|1867.5|788|1855|874.5|2160,3450|2560|1767.5|1772.5|733|1760|829.5|1970,10|20|70,Greenfield,nÃÂ£o|sim,168242103257|005152003257|056001603518,16.8|17.5|17.2|14|14.7|17.4,23.8|24|26|21|25,65|59|69|66|68|62,2,61.5|50|51,168242103257|058221803257|083071803257|048811903257|044961602519|027191702519,200|40|20,-22.973611,-49.856111,2024-05-24,2019-03-28,2041-12-08|2027-10-18|2032-12-22|2029-12-08|2028-11-29|2038-04-29,Ourinhos,20250716,1,20.0,0.6189199999999999
VIVO,50409146447,105802021|59072012|48422023|97432014|166262022|155832022|48412023,1006269735,RUA OLIVIO MINUCCI,,SP,3534708,100MG7W|20M0G7W|5M00G7W|10M0G7W,NR|LTE|WCDMA,3450|2680|1862.5|1867.5|788|1855|874.5|2160,3450|2560|1767.5|1772.5|733|1760|829.5|1970,110|120,Greenfield,nÃÂ£o|sim,168242103257|005152003257|056001603518,16.8|17.5|17.2|14|14.7|17.4,23.8|24|26|21|25,65|59|69|66|68|62,1|2,61.5|50|51,168242103257|058221803257|083071803257|048811903257|044961602519|027191702519,200|40|20,-22.973611,-49.856111,2024-05-24,2019-03-28,2041-12-08|2027-10-18|2032-12-22|2029-12-08|2028-11-29|2038-04-29,Ourinhos,20250716,2,120.0,0.6189199999999999
VIVO,50409146447,105802021|48422023|97432014|59072012|166262022|155832022|48412023,1006269735,RUA OLIVIO MINUCCI,,SP,3534708,100MG7W|5M00G7W|10M0G7W|20M0G7W,NR|LTE|WCDMA,3450|1867.5|788|1862.5|2680|1855|874.5|2160,3450|1772.5|733|1767.5|2560|1760|829.5|1970,220|230,Greenfield,nÃÂ£o,168242103257|005152003257|056001603518,16.8|17.2|14|17.5|14.7|17.4,23.8|26|21|24|25,65|69|66|59|68|62,0|2,61.5|50|51,168242103257|083071803257|048811903257|058221803257|044961602519|027191702519,200|20|40,-22.973611,-49.856111,2024-05-24,2019-03-28,2041-12-08|2032-12-22|2029-12-08|2027-10-18|2028-11-29|2038-04-29,Ourinhos,20250716,3,230.0,0.6189199999999999
VIVO,50409146447,105802021,1006269735,RUA OLIVIO MINUCCI,,SP,3534708,100MG7W,NR,3450,3450,350,,,168242103257,16.8,23.8,65,2,40,168242103257,200,-22.973611,-49.856111,2024-05-24,2019-03-28,2041-12-08,Ourinhos,20250716,4,350.0,0.6189199999999999
