NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006387533,RUA SEIS,,SP,3532843,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,85,Greenfield,,056001603518,11.96,23,65,-7,37,031191601350|027191702519,40,-20.3855,-50.94731,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Nova CanaÃÂ£ Paulista,20250718,1,85.0,inf
TIM,50010613854,97812014|48352023,1006387533,RUA SEIS,,SP,3532843,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,190,Greenfield,,056001603518,11.96,23,65,-7,37,031191601350|027191702519,40,-20.3855,-50.94731,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Nova CanaÃÂ£ Paulista,20250718,3,190.0,inf
TIM,50010613854,97812014|48352023,1006387533,RUA SEIS,,SP,3532843,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,300,Greenfield,,056001603518,11.96,23,65,-7,37,031191601350|027191702519,40,-20.3855,-50.94731,2023-12-19,2018-04-20,2029-12-08|2038-04-30,Nova CanaÃÂ£ Paulista,20250718,4,300.0,inf
