NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,105812021,1000318190,Rua Caravelas,-,SP,3547809,100MG7W,NR,3550,3550,40,,,100462102519,25,25,65,-7,40,100462102519,200,-23.67639,-46.50667,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,1,40.0,0.41568
TIM,50010613854,105812021,1000318190,Rua Caravelas,-,SP,3547809,100MG7W,NR,3550,3550,190,,,100462102519,25,25,65,-7,40,100462102519,200,-23.67639,-46.50667,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,3,190.0,0.41568
TIM,50010613854,105812021,1000318190,Rua Caravelas,-,SP,3547809,100MG7W,NR,3550,3550,280,,,100462102519,25,25,65,-7,40,100462102519,200,-23.67639,-46.50667,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,4,280.0,0.41568
TIM,50010613854,105812021,1000318637,Rua Holanda,-,SP,3547809,100MG7W,NR,3550,3550,20,Greenfield,nÃÂ£o,100462102519,25,25,65,-7,54,100462102519,200,-23.63778,-46.52444,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,1,20.0,0.33240499999999995
TIM,50010613854,105812021,1000318637,Rua Holanda,-,SP,3547809,100MG7W,NR,3550,3550,90,Greenfield,nÃÂ£o,100462102519,25,25,65,-7,54,100462102519,200,-23.63778,-46.52444,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,2,90.0,0.33240499999999995
TIM,50010613854,105812021,1000318637,Rua Holanda,-,SP,3547809,100MG7W,NR,3550,3550,210,Greenfield,nÃÂ£o,100462102519,25,25,65,-7,54,100462102519,200,-23.63778,-46.52444,2024-07-18,2014-07-15,2041-12-08,Santo AndrÃÂ©,20240828,3,210.0,0.33240499999999995
TIM,50010613854,105812021,1000665248,Rua Adolfo Bastos,Cond Skorpyos,SP,3547809,100MG7W,NR,3550,3550,110,,,100462102519,25,25,65,0,52,100462102519,200,-23.658081,-46.537269,2024-08-20,2015-06-12,2041-12-08,Santo AndrÃÂ©,20240828,2,110.0,0.305045
TIM,50010613854,105812021,1000665248,Rua Adolfo Bastos,Cond Skorpyos,SP,3547809,100MG7W,NR,3550,3550,180,,,100462102519,25,25,65,-2,52,100462102519,200,-23.658081,-46.537269,2024-08-20,2015-06-12,2041-12-08,Santo AndrÃÂ©,20240828,3,180.0,0.305045
TIM,50010613854,105812021,1000665248,Rua Adolfo Bastos,Cond Skorpyos,SP,3547809,100MG7W,NR,3550,3550,330,,,100462102519,25,25,65,-2,52,100462102519,200,-23.658081,-46.537269,2024-08-20,2015-06-12,2041-12-08,Santo AndrÃÂ©,20240828,4,330.0,0.305045
TIM,50010613854,105812021,1001720170,Rua Cruz De Malta,255,SP,3547809,100MG7W,NR,3550,3550,0,,,100462102519,25,25,65,-2,36,100462102519,200,-23.703,-46.500917,2024-07-18,2015-06-19,2041-12-08,Santo AndrÃÂ©,20240828,1,0.0,0.255905
TIM,50010613854,105812021,1001720170,Rua Cruz De Malta,255,SP,3547809,100MG7W,NR,3550,3550,110,,,100462102519,25,25,65,-3,36,100462102519,200,-23.703,-46.500917,2024-07-18,2015-06-19,2041-12-08,Santo AndrÃÂ©,20240828,2,110.0,0.255905
TIM,50010613854,105812021,1001720170,Rua Cruz De Malta,255,SP,3547809,100MG7W,NR,3550,3550,220,,,100462102519,25,25,65,-3,36,100462102519,200,-23.703,-46.500917,2024-07-18,2015-06-19,2041-12-08,Santo AndrÃÂ©,20240828,3,220.0,0.255905
TIM,50010613854,105812021,1001784011,Rua Luis Pinto Flaquer,Ed Jorge Gyotoko,SP,3547809,100MG7W,NR,3550,3550,80,,,100462102519,25,25,65,0,45,100462102519,200,-23.656056,-46.523833,2024-07-18,2015-07-08,2041-12-08,Santo AndrÃÂ©,20240828,1,80.0,0.228305
TIM,50010613854,105812021,1001784011,Rua Luis Pinto Flaquer,Ed Jorge Gyotoko,SP,3547809,100MG7W,NR,3550,3550,220,,,100462102519,25,25,65,0,45,100462102519,200,-23.656056,-46.523833,2024-07-18,2015-07-08,2041-12-08,Santo AndrÃÂ©,20240828,3,220.0,0.228305
TIM,50010613854,105812021,1001784011,Rua Luis Pinto Flaquer,Ed Jorge Gyotoko,SP,3547809,100MG7W,NR,3550,3550,350,,,100462102519,25,25,65,0,45,100462102519,200,-23.656056,-46.523833,2024-07-18,2015-07-08,2041-12-08,Santo AndrÃÂ©,20240828,4,350.0,0.228305
TIM,50010613854,105812021,1001861547,Rua Antonina,-,SP,3547809,10M0G7W,NR,3550,3550,0,,,100462102519,25,25,65,-2,35.5,100462102519,200,-23.630583,-46.529361,2023-10-13,2015-07-23,2031-03-11,Santo AndrÃÂ©,20240828,1,0.0,0.47102999999999995
TIM,50010613854,105812021,1001861547,Rua Antonina,-,SP,3547809,10M0G7W,NR,3550,3550,110,,,100462102519,25,25,65,0,35.5,100462102519,200,-23.630583,-46.529361,2023-10-13,2015-07-23,2031-03-11,Santo AndrÃÂ©,20240828,2,110.0,0.47102999999999995
TIM,50010613854,105812021,1001861547,Rua Antonina,-,SP,3547809,10M0G7W,NR,3550,3550,220,,,100462102519,25,25,65,-3,35.5,100462102519,200,-23.630583,-46.529361,2023-10-13,2015-07-23,2031-03-11,Santo AndrÃÂ©,20240828,3,220.0,0.47102999999999995
