NumEstacao,distance
1009922090,0.12607
1009922120,0.05
1009922154,0.20835499999999998
1009922197,0.180505
1010048993,0.19319
1010133540,0.15848500000000001
1010133559,0.1668
1010133648,0.28
1010178676,0.28
1010178706,0.22920500000000002
1010178722,0.189715
1010178765,0.28
1010178773,0.28
1010244270,0.055955
1010244296,0.28
1010263606,0.07795
1010327078,0.220805
1010543994,0.08045000000000001
1010544753,0.20323500000000003
1010544761,0.142485
1010829685,0.207755
1010829707,0.28
1010829715,0.085245
1010829723,0.27806000000000003
1010829863,0.25716500000000003
1010829880,0.09855
1010963640,0.067395
1010963837,0.256735
1010963853,0.14341
1010963896,0.154855
1010963900,0.26278500000000005
1011088735,0.188695
1011088751,0.12507
1011088794,0.20657
1011088808,0.26276499999999997
1011088816,0.28
1011089065,0.108985
1011276434,0.28
1011276442,0.185165
1011276450,0.28
1011276469,0.241175
1011276477,0.24851499999999999
1011276523,0.28
1011276531,0.14185
1011276655,0.05
1011276760,0.28
1011276868,0.22929
1011276884,0.10442
1011276906,0.28
1011277155,0.28
1011277813,0.28
1011277899,0.19737000000000002
1011277902,0.084975
1011277910,0.24079
1011654641,0.28
1011740769,0.28
1011740793,0.10942
1011740815,0.28
1011740823,0.14289500000000002
1011740831,0.28
1011740840,0.28
1011740882,0.28
1011740904,0.25619
1011740920,0.19319
1011741145,0.28
1011741153,0.28
1011743822,0.28
1011743849,0.210925
1011743865,0.18552000000000002
1011755359,0.18806
1011755367,0.23797
1011755693,0.07687000000000001
1011755707,0.180505
1011786483,0.119525
1011786610,0.28
1011786629,0.15128
1012291496,0.28
1012291500,0.168215
1012297435,0.1668
1012297443,0.155435
1012297451,0.28
1012405203,0.28
1012405211,0.28
1012405220,0.28
1012405327,0.08638
1012405343,0.17890999999999999
1012405440,0.28
1012405483,0.28
1012405491,0.28
1012467560,0.28
1012467578,0.28
1012467624,0.189385
1012467632,0.08045000000000001
1012467640,0.28
1012467667,0.28
1012467705,0.28
1012467730,0.15128
1012467756,0.158425
1012467772,0.28
1012467780,0.216755
1012467799,0.134495
1012467802,0.187335
1012467810,0.26950999999999997
1012467837,0.12607
1012467861,0.100425
1012467934,0.105685
1012467942,0.28
1012467950,0.19038
1012467985,0.128725
1012467993,0.28
1012468019,0.28
1012468027,0.05902
1012468035,0.1675
1012468043,0.14270500000000003
1012468051,0.05
1012468060,0.10241
1012468078,0.28
1012468086,0.12639
1012468108,0.11761
1012468116,0.18101
1012468132,0.217745
1012468159,0.13738999999999998
1012468175,0.28
1012468183,0.28
1012468191,0.28
1012468205,0.246645
1012468221,0.20186500000000002
1012468230,0.129255
1012468256,0.28
1012468264,0.28
1012468280,0.12559
1012468299,0.055955
1012468329,0.201215
1012468345,0.28
1012468353,0.28
1012589649,0.10241
1012603285,0.28
1012603315,0.28
1012603390,0.158705
1012603404,0.140995
1012603412,0.17579
1012603455,0.23083
1012603463,0.28
1012603480,0.182065
1012603501,0.17076
1012603528,0.28
1012610370,0.10942
1012806224,0.28
1012806232,0.28
1012806240,0.188435
1012806283,0.11761
1012806305,0.28
1012806313,0.084975
1012806321,0.28
1012806348,0.260195
1012806364,0.117595
1012806380,0.28
1012806410,0.07291
1012806429,0.28
1012806437,0.28
1012806445,0.28
1012806453,0.19038
1012806496,0.22079
1012806518,0.202695
1012806526,0.177125
1012806542,0.26314
1012806550,0.28
1012806577,0.28
1012806585,0.28
1012806607,0.11758
1012807131,0.182875
1012820936,0.28
1012820960,0.28
1012820979,0.28
1012820987,0.18552000000000002
1012821010,0.188695
1012821037,0.26111
1012821045,0.28
1012821070,0.28
1012821088,0.28
1012821169,0.19507
1012821185,0.075435
1012821240,0.28
1012821738,0.28
1012916062,0.28
1012916089,0.129375
1012916151,0.28
1012916160,0.28
1012916194,0.28
1012916216,0.28
1012916240,0.17527500000000001
1012916305,0.28
1012955734,0.05
1012955742,0.05786
1012955750,0.05786
1012955769,0.05
1012955769,0.05
1012955777,0.05
1012955777,0.05
1012997399,0.085245
1012997429,0.12329000000000001
1012997461,0.28
1012997542,0.28
1013135234,0.133565
1013135285,0.28
1013178812,0.12791
1013178820,0.28
1013178839,0.28
1013193986,0.16928
1013193994,0.28
1013194010,0.23107499999999997
1013276695,0.14368999999999998
1013276709,0.28
1013276733,0.28
1014231610,0.177435
1014249446,0.28
1014249470,0.28
1014249489,0.28
1014249527,0.198615
1014317344,0.28
1014317352,0.06572499999999999
1014317395,0.089825
1014372167,0.267055
1014375093,0.219885
1014496591,0.28
1014497288,0.21822999999999998
1014497326,0.28
1014497334,0.137725
1014512562,0.24230000000000002
1014567472,0.28
1014567480,0.28
1014567499,0.13243000000000002
1014567510,0.28
1014586515,0.28
1014592299,0.28
1014592302,0.098115
1014598718,0.28
1014690045,0.28
1014690142,0.28
1014690185,0.28
1014700610,0.28
1014733097,0.23913
1014733100,0.19538
1015196907,0.05
1015196915,0.05
1015196923,0.05
1015196931,0.05
1015196940,0.05
1015196958,0.05
1015196966,0.05
1015196974,0.05
1015196990,0.095675
1015197008,0.05
1015197016,0.05
1015197024,0.070875
1015197032,0.05
1015197040,0.070935
1015197059,0.05
1015647747,0.28
1015647755,0.28
1015647780,0.198615
1015777810,0.201255
1015777829,0.28
1015777837,0.10942
1015848211,0.12355500000000001
1015848238,0.100005
1015848246,0.13695
1015848254,0.05
1015851441,0.28
1015851468,0.059415
1015851484,0.17776
1015851492,0.057525
1015872139,0.24851499999999999
1015872198,0.062785
1015872228,0.270295
1015872236,0.28
1015872244,0.28
1015951853,0.082975
1015951861,0.28
1015955328,0.055395
1015955379,0.28
1016016902,0.28
1016017003,0.195515
323385834,0.070935
511794720,0.162155
524085,0.28
533106,0.28
533300,0.28
5688531,0.05915
608238503,0.28
637084217,0.108435
637085590,0.057525
637085647,0.06308
637085663,0.14270500000000003
637085701,0.28
637085760,0.05
637085779,0.113885
637085850,0.25137
637086236,0.16917500000000002
637086350,0.28
637086376,0.20224
637086392,0.115455
637086554,0.14114500000000002
637088859,0.14208
637088980,0.18206999999999998
637090160,0.277555
637090195,0.16662000000000002
637090373,0.12127
637090446,0.11845
637090560,0.105685
637090586,0.18169
637090829,0.21746000000000001
637090950,0.07158
637090969,0.05
637090985,0.176165
637091000,0.14048500000000003
637091019,0.13071000000000002
637091043,0.11144
637091868,0.200125
641026951,0.28
641112912,0.05
641192096,0.252525
641192142,0.28
641192231,0.16357
641192312,0.248805
641192355,0.28
641195613,0.241175
641195745,0.14214
641195770,0.08719
641195907,0.28
641201893,0.19196000000000002
641201958,0.21181
641201990,0.23333
641202288,0.24
641202466,0.18475999999999998
641202563,0.11109000000000001
641204027,0.28
641204140,0.28
641204582,0.21371
641204906,0.28
641204922,0.11122
641204949,0.28
641204990,0.22398500000000002
641205090,0.155435
641205198,0.217745
641205759,0.11394499999999999
641227191,0.28
641231350,0.26314
641231377,0.27358499999999997
641231580,0.28
641231601,0.28
641232128,0.172535
641232438,0.233125
641232489,0.26192000000000004
641232500,0.28
641232543,0.28
641232578,0.09399500000000001
641232705,0.28
641232764,0.28
641233531,0.19196000000000002
641250908,0.26333
641250967,0.28
641250975,0.266805
641255217,0.28
641256817,0.17527500000000001
641274696,0.185165
641274777,0.207755
6559867,0.28
6587453,0.28
659070669,0.182065
659081750,0.28
659083507,0.28
659083515,0.208435
665727933,0.09102500000000001
667981268,0.28
671005995,0.082975
674670221,0.152275
683573950,0.056945
683899740,0.190715
684140012,0.16928
684597772,0.0865
684636174,0.25004499999999996
684658992,0.12104000000000001
684669676,0.28
684710650,0.188785
684710676,0.240465
684711125,0.28
684716160,0.25276
684773554,0.140995
684775646,0.28
684775689,0.19507
684879190,0.204225
684927055,0.28
686170962,0.177125
686170970,0.26111
686225945,0.17204499999999998
686710428,0.28
686906136,0.28
687238307,0.28
687238307,0.090205
687240476,0.183675
687240492,0.23083
687240549,0.19863999999999998
687240646,0.12405500000000001
687240654,0.128935
687240697,0.13995
687242967,0.17776
687243491,0.28
687409705,0.055395
688270999,0.16541999999999998
688302343,0.19860499999999998
688413749,0.252715
688413846,0.254665
688473660,0.137725
688478883,0.256885
688478930,0.28
688479073,0.16038
688479090,0.119525
688506887,0.11369499999999999
688535178,0.25632
688535224,0.177495
688853145,0.05226
689145721,0.11394499999999999
689228112,0.094785
689403798,0.197265
689887213,0.2235
689887230,0.14647
689917368,0.28
689970889,0.07158
689972253,0.10583
689992009,0.28
690009461,0.192695
690214464,0.20214500000000002
690271395,0.15204499999999999
690338066,0.28
690338511,0.06617
690583605,0.067395
690583613,0.19236
690655053,0.28
690816464,0.13491499999999998
690816499,0.201215
690872097,0.20643999999999998
690994770,0.20858000000000002
691147221,0.18004
691504989,0.12127
691543461,0.07795
691632758,0.108985
691900906,0.08638
692456597,0.180845
693060360,0.28
693062177,0.14386000000000002
693077107,0.13605
693077263,0.12525
693077506,0.142315
693080620,0.27806000000000003
693081147,0.25762999999999997
693119322,0.28
693119330,0.05
695281704,0.221585
695469339,0.28
695595989,0.23172
695616862,0.16094
695616889,0.28
695617028,0.07138
695617060,0.28
695617087,0.20688499999999999
695617095,0.153545
695617117,0.154855
695617133,0.14048500000000003
695641700,0.14341
695641751,0.100425
695642057,0.17579
695642120,0.20389
695821326,0.22802
695821466,0.28
695879413,0.17823
696148935,0.14241499999999999
696457113,0.09463500000000001
696597187,0.14214
697435741,0.094785
697436446,0.28
697437019,0.216755
697437663,0.28
697469182,0.12878
697683559,0.22593000000000002
698096339,0.09102500000000001
698831888,0.121975
698831926,0.12452500000000001
698862660,0.139505
698862686,0.17292500000000002
699067863,0.09399500000000001
699067898,0.28
699304830,0.26333
699305969,0.22079
699310407,0.180725
699321824,0.24622
699322006,0.17163499999999998
699322430,0.12255500000000001
699352975,0.28
699353300,0.11845
699353548,0.28
699353661,0.129255
699353882,0.28
699374375,0.05
699374430,0.105125
699377293,0.06282
699377692,0.23056000000000001
699386926,0.12507
699389097,0.12452500000000001
699401739,0.28
699402069,0.25285
699402450,0.12639
699600375,0.05
699600456,0.15485
699600502,0.10942
699600952,0.070875
699601096,0.26214
699601118,0.26862
699601436,0.28
699601550,0.062785
699608872,0.246645
699732190,0.28
699733340,0.14368999999999998
699763371,0.14539
699774284,0.23107499999999997
699789540,0.18101
699789656,0.201255
699823587,0.25246
699823986,0.05
699824141,0.20858000000000002
699826411,0.134115
699851270,0.28
699851661,0.193585
699851858,0.24615
699851882,0.18819999999999998
699866952,0.28
700032975,0.142315
700064699,0.28
800002466,0.28
1008573130,0.28
1000963290,0.28
1005142456,0.28
697585557,0.28
699853249,0.28
1012916020,0.28
1014212550,0.28
687476445,0.28
534606202,0.28
687529395,0.28
426613732,0.28
699600588,0.28
413164004,0.28
1001979408,0.28
1001982301,0.28
1007662759,0.28
1008033003,0.28
1009491056,0.28
410853569,0.28
410853577,0.28
410853585,0.28
441986072,0.28
682958972,0.28
683957490,0.28
691931780,0.28
692059857,0.28
1014494114,0.28
1000581001,0.28
1000581052,0.28
1012405840,0.28
1014494181,0.28
442755503,0.28
534605389,0.28
534605443,0.28
534619592,0.28
691704058,0.28
410855030,0.28
690817380,0.28
1008765128,0.28
637065158,0.28
692807993,0.28
413164055,0.05
689145799,0.05
689037813,0.28
399676198,0.28
1000582113,0.28
1003543232,0.28
1008434725,0.28
1012821657,0.28
410916080,0.28
410916099,0.28
689074417,0.28
690700920,0.28
695604406,0.28
698099257,0.28
689074174,0.28
577092782,0.28
1008100380,0.28
396824285,0.28
535811705,0.28
691538620,0.28
413163989,0.28
631357831,0.28
690187289,0.28
699067847,0.28
699851742,0.28
699851823,0.28
534606121,0.28
1002104359,0.28
396723225,0.28
687528542,0.28
1003542716,0.28
441564216,0.28
1012997410,0.05
1014962789,0.05
1183583,0.05
396824412,0.28
1002054513,0.28
323765220,0.28
441995250,0.28
441995268,0.28
441995276,0.28
532630,0.28
699764327,0.28
577952455,0.28
1000581281,0.28
641263180,0.28
687529204,0.28
1008827590,0.28
399678697,0.28
534216099,0.28
534216102,0.28
1001379079,0.28
1007710290,0.28
2096978,0.28
441809405,0.28
692092439,0.28
699067723,0.28
699380448,0.28
1012821290,0.28
396824323,0.28
442159951,0.28
442159978,0.28
691928991,0.28
1006620629,0.212475
1007685120,0.28
1008100460,0.212475
1014212623,0.28
1014212640,0.28
1014954468,0.28
410915955,0.28
410915963,0.28
426613759,0.28
442170947,0.28
442171013,0.28
536447284,0.28
686753062,0.28
691927286,0.28
692074830,0.28
1001177913,0.28
1517970,0.28
396830250,0.28
442802323,0.28
442802340,0.28
442803052,0.28
1010453340,0.28
1012291518,0.28
1012821142,0.28
1012997453,0.28
426564723,0.28
498068,0.28
506060,0.28
534601030,0.28
683754971,0.28
692158707,0.28
693072024,0.28
1000607833,0.28
1002004338,0.28
442753772,0.28
534607314,0.28
534607322,0.28
687528690,0.28
1183508,0.28
687366020,0.28
4089189,0.28
1000960380,0.28
1001330487,0.28
1007166395,0.28
1008499940,0.28
1009539431,0.28
1009929370,0.28
1011755049,0.28
1014493657,0.28
410916757,0.16793
410916765,0.28
410916773,0.28
410916781,0.28
410916790,0.28
410916803,0.28
426613783,0.28
442753837,0.28
442753900,0.28
442753918,0.28
442754060,0.28
536447322,0.28
536447365,0.28
536447381,0.28
536447390,0.28
687462460,0.28
690772440,0.16793
691543356,0.28
691927251,0.28
691929769,0.28
692148299,0.28
692148302,0.28
1000968771,0.28
1003170266,0.28
1003776180,0.28
1008155702,0.28
1008155710,0.05
1008208202,0.05
1012807158,0.28
323763456,0.28
379972450,0.28
405609531,0.28
504815,0.28
690994079,0.28
693062053,0.28
1010398919,0.28
1003885087,0.28
441554571,0.28
441559883,0.28
442803079,0.28
1001329764,0.28
426613724,0.28
699386888,0.28
699600723,0.28
1000607230,0.28
1008208180,0.158855
1008208245,0.21152
1011277643,0.14854499999999998
1012821223,0.28
2472279,0.28
2678896,0.28
396836780,0.28
410916749,0.14854499999999998
426200659,0.28
426200675,0.28
5748429,0.25255500000000003
577954628,0.146715
577954652,0.28
577954725,0.28
577954741,0.28
623350084,0.16898500000000002
691735743,0.146715
6996914,0.28
687528534,0.05
687528615,0.28
1006681326,0.156935
1006712310,0.156935
1015375771,0.05
688473652,0.05
688473784,0.05
693072199,0.28
399669485,0.28
1000804060,0.28
1001181023,0.28
1007841777,0.28
5138221,0.28
534791875,0.28
534791883,0.28
688279996,0.28
692660321,0.28
699608775,0.28
379980908,0.28
687476488,0.28
696492296,0.28
691903166,0.28
1005951826,0.28
1008353075,0.28
1012821401,0.28
1015559783,0.28
1517937,0.28
689343264,0.28
695297236,0.28
699353262,0.28
699601231,0.28
1002104405,0.28
1002616465,0.28
1005046740,0.28
1006103314,0.234995
1006711586,0.28
1007230506,0.05241
1007230646,0.28
1010049000,0.248635
1010049035,0.11041500000000001
1011755740,0.28
1012178070,0.28
1012178150,0.21329499999999998
1012178177,0.28
1012405408,0.28
1012916232,0.28
1015691240,0.07342499999999999
1015691258,0.07342499999999999
1015691266,0.05
1015691274,0.060535
1015691282,0.05
1015691304,0.07897
1015691312,0.05241
1015691320,0.051265
1015691339,0.050825
1015691347,0.05
1015691355,0.069115
1015691363,0.069115
1015691371,0.05
1015691380,0.06008
1015691398,0.06008
1015691401,0.11041500000000001
1015834040,0.05
1015838003,0.05
1015955336,0.09826
1015955360,0.27455
1016016899,0.28
1016016961,0.28
1698621,0.28
1698630,0.28
1714759,0.28
379962799,0.28
396664202,0.19402
403095930,0.28
404248462,0.28
410490920,0.051265
410491977,0.21024
441994989,0.28
5456908,0.28
5463106,0.28
693079924,0.21329499999999998
687528640,0.28
1002170645,0.28
687366399,0.28
1006620637,0.28
396746489,0.28
687635080,0.28
699600839,0.28
413163890,0.05
689080000,0.05
1007765230,0.28
2037025,0.28
687476453,0.28
687528704,0.05
691930457,0.28
1000960126,0.28
1004619593,0.26916500000000004
1007264559,0.28
1007421514,0.189385
1008484293,0.28
1010544010,0.26809
1010963217,0.18922999999999998
1011276647,0.28
1011277791,0.17640999999999998
1011277880,0.28
1011277953,0.22428499999999998
1012405190,0.28
1012610362,0.28
1012821711,0.17640999999999998
1014697155,0.28
1015691410,0.17033
1015691428,0.12394
1015691436,0.12394
1015691444,0.28
1015691452,0.28
1015691460,0.28
1015691479,0.18922999999999998
1015691487,0.189385
1015955352,0.28
1015955387,0.28
1714082,0.2687
1714120,0.272345
325126224,0.28
379962829,0.28
403095808,0.28
410493236,0.28
441995284,0.28
5456886,0.28
5463009,0.28
688413862,0.23636500000000002
688472770,0.28
689972300,0.17922
691147558,0.28
695617001,0.2687
695617010,0.28
695750976,0.28
699335906,0.165295
699381100,0.28
699601584,0.26916500000000004
700064710,0.28
690138482,0.28
687528666,0.28
1001989578,0.28
1005062827,0.28
1007713990,0.28
1008209829,0.28
1009146898,0.28
1009601404,0.28
1011590732,0.250125
1012405793,0.20511500000000002
1014212860,0.28
1014212879,0.28
1014212887,0.28
1014212895,0.28
1014212925,0.28
1014212933,0.22357
1014213050,0.28
1014213069,0.28
1014213077,0.28
1014230141,0.28
1014324987,0.28
1014493886,0.28
1014493908,0.258715
1014493916,0.23370500000000002
1014493975,0.28
1014493983,0.28
1014493991,0.20277
1014494009,0.28
1014494149,0.219175
1014690533,0.250125
1015523690,0.28
1015800405,0.28
1015851476,0.23370500000000002
1015851514,0.28
442037341,0.28
442037350,0.28
442037376,0.28
442037430,0.22357
442037686,0.219175
442037694,0.28
442037716,0.28
442037724,0.28
442037775,0.28
442037783,0.258715
442754094,0.28
442754116,0.28
442754272,0.20277
613545915,0.28
687251087,0.20511500000000002
687592534,0.28
688378030,0.28
689343213,0.28
690816383,0.28
690981082,0.28
699608880,0.28
700002413,0.28
1007170937,0.28
1015559805,0.28
687472482,0.28
689079990,0.28
1000611830,0.28
687528569,0.28
1005970898,0.28
687251095,0.28
687251125,0.28
689068026,0.28
697437701,0.28
687382998,0.28
689073402,0.28
1004619534,0.16725
1008400359,0.222325
1012178169,0.24379499999999998
1014249454,0.279505
1714678,0.16725
399657258,0.28
410493619,0.28
695616943,0.17973
1014944551,0.28
1014962797,0.28
690134762,0.28
691929858,0.28
695774506,0.28
697683435,0.28
1000792738,0.28
1009889840,0.28
5138671,0.28
534787363,0.28
690137966,0.28
